,Name,Rating,Followers,Online,Peak,id
0,Human: Fall Flat,93.25%,"488,573","1,331","127,517",477160
1,Portal 2,97.64%,"303,997","2,289","98,460",620
2,Ori and the Blind Forest,93.70%,"213,863",94,"13,108",261570
3,INSIDE,94.26%,"161,351",65,"4,170",304430
4,Little Nightmares,92.73%,"152,199",631,"78,169",424840
5,It Takes Two,93.70%,"151,273","1,787","21,567",1426210
6,Portal,96.85%,"128,459",499,"20,672",400
7,GRIS,94.79%,"113,596",57,959,683320
8,Little Nightmares II,92.88%,"93,366",161,"7,103",860510
9,Celeste,95.82%,"78,187",658,"2,252",504230
10,Hob,85.99%,"71,500",10,"1,179",404680
11,Praey for the Gods,82.43%,"56,655",4,428,494430
12,FAR: Lone Sails,91.04%,"51,315",14,924,609320
13,Catherine Classic,85.00%,"48,849",48,"1,265",893180
14,Never Alone (Kisima Ingitchuna),78.98%,"46,081",16,482,295790
15,Owlboy,82.56%,"44,307",6,"1,317",115800
16,Superliminal,91.96%,"42,767",140,"1,439",1049410
17,LIMBO,91.77%,"41,578",54,"27,466",48000
18,Trine 3: The Artifacts of Power,63.55%,"39,478",21,672,319910
19,Haydee,82.63%,"39,275",7,381,530890
20,Toki Tori,83.94%,"39,178",4,"4,511",38700
21,Supraland,92.76%,"38,875",121,"1,403",813630
22,Trine 2: Complete Story,93.39%,"38,339",76,"3,755",35720
23,Trine 4: The Nightmare Prince,88.11%,"36,149",105,"1,744",690640
24,Oddworld: New 'n' Tasty,84.05%,"28,683",16,"1,457",314660
25,EDGE,88.02%,"26,723",1,363,38740
26,Biped,88.26%,"26,068",67,"1,853",1071870
27,Moss,90.47%,"24,719",5,164,846470
28,Seasons after Fall,78.05%,"23,135",3,304,366320
29,Iconoclasts,84.53%,"22,980",22,932,393520
30,Portal Reloaded,94.28%,"22,894",178,"5,194",1255980
31,Lifeless Planet Premier Edition,74.16%,"22,740",6,410,261530
32,Sable,-,"22,694",0,1,757310
33,ibb & obb,89.00%,"22,625",15,"1,076",95400
34,INMOST,87.33%,"21,974",8,489,938560
35,DARQ: Complete Edition,89.90%,"21,443",6,154,433550
36,The Swapper,91.63%,"20,891",5,890,231160
37,FEZ,89.94%,"20,684",30,"2,571",224760
38,Trine Enchanted Edition,93.10%,"19,548",53,"2,659",35700
39,Firework,95.62%,"19,481",6,"3,746",1288310
40,DeadCore,81.52%,"17,939",1,273,284460
41,Refunct,93.18%,"17,549",2,480,406150
42,Mirror's Edge™ Catalyst,81.58%,"17,003",76,"1,446",1233570
43,Forgotton Anne,86.73%,"16,553",2,143,542050
44,Braid,91.21%,"15,902",15,947,26800
45,DEEMO -Reborn-,84.10%,"15,782",11,"1,403",1282210
46,MO:Astray,89.32%,"15,621",6,492,1104660
47,Contrast,87.45%,"15,618",0,518,224460
48,Manifold Garden,91.77%,"15,596",17,326,473950
49,PICO PARK,86.58%,"15,481","1,580","16,802",1509960
50,Creaks,89.94%,"15,210",7,286,956030
51,Unruly Heroes,73.62%,"15,189",4,188,780350
52,Life Goes On: Done to Death,91.71%,"14,520",4,432,250050
53,The Pedestrian,93.21%,"14,261",4,170,466630
54,The Land of Eyas,74.81%,"14,210",0,278,299800
55,The Cave,83.46%,"14,199",6,"2,320",221810
