,Name,Rating,Followers,Online,Peak,id
0,TEKKEN 7,81.66%,"166,853","3,743","18,966",389730
1,DRAGON BALL FighterZ,88.11%,"166,488","3,329","44,303",678950
2,Forza Horizon 4,81.51%,"157,869","6,839","40,399",1293830
3,The Crew™ 2,78.57%,"135,701","1,556","12,748",646910
4,Mortal Kombat X,80.39%,"131,055",357,"15,743",307780
5,EVERSPACE™,77.75%,"122,244",109,"1,448",396750
6,Project CARS,76.53%,"122,097",162,"10,688",234630
7,Wreckfest,84.25%,"118,325","1,193","3,865",228380
8,World of Tanks Blitz,79.02%,"118,293","13,333","48,598",444200
9,ACE COMBAT™ 7: SKIES UNKNOWN,83.65%,"115,196",311,"13,758",502500
10,Mortal Kombat 11,83.92%,"110,285","2,315","35,147",976310
11,Street Fighter V,61.72%,"105,435","2,011","14,783",310950
12,Broforce,95.25%,"102,720",235,"3,988",274190
13,Rebel Galaxy,82.84%,"100,008",73,"5,717",290300
14,The Crew™,67.62%,"94,019",27,"12,236",241560
15,GRID 2,81.99%,"89,602",194,"27,339",44350
16,Goat Simulator,88.26%,"89,577",119,"10,108",265930
17,Project CARS 2,77.98%,"81,861",659,"6,775",378860
18,Geometry Dash,92.77%,"75,913","9,568","13,491",322170
19,Road Redemption,79.96%,"75,526",44,806,300380
20,Hotline Miami 2: Wrong Number,91.21%,"74,917",230,"18,950",274170
21,Move or Die,88.01%,"74,040",106,"2,038",323850
22,BATTALION 1944,60.60%,"67,666",2,"16,771",489940
23,Muse Dash,90.71%,"67,153",435,"6,087",774171
24,SpeedRunners,91.84%,"65,857",338,"17,212",207140
25,DEAD OR ALIVE 5 Last Round: Core Fighters,64.88%,"65,158",27,"2,827",311730
26,SOULCALIBUR VI,79.34%,"64,911",458,"14,684",544750
27,Gauntlet™ Slayer Edition,78.33%,"60,099",57,"12,730",258970
28,Shovel Knight: Treasure Trove,93.82%,"58,519",93,"2,875",250760
29,Need for Speed™ Heat,80.81%,"56,558","2,347","9,603",1222680
30,Skullgirls 2nd Encore,91.97%,"54,613",413,"4,016",245170
31,Injustice™ 2,82.94%,"52,355",289,"1,873",627270
32,DEAD OR ALIVE 6,70.91%,"50,452",51,"2,107",838380
33,Distance,89.67%,"48,822",36,463,233610
34,Vanquish,85.72%,"47,717",27,"2,418",460810
35,DiRT 4,76.35%,"47,681",236,"4,396",421020
36,Project Wingman,91.29%,"45,183",136,"2,113",895870
37,Need For Speed: Hot Pursuit,80.64%,"44,731",74,"3,005",47870
38,Magicka,87.39%,"44,016",105,"11,727",42910
39,Rivals of Aether,92.50%,"43,350",445,"2,922",383980
40,Punch Club,77.96%,"42,048",53,"4,305",394310
41,Sonic Mania,90.88%,"42,046",227,"11,937",584400
42,LEFT ALIVE™,29.67%,"41,901",0,647,714370
43,THE KING OF FIGHTERS XIV STEAM EDITION,80.00%,"41,780",41,"1,197",571260
44,GUILTY GEAR -STRIVE-,87.81%,"40,820","4,841","31,156",1384160
45,ONE PIECE: PIRATE WARRIORS 4,88.51%,"40,800",206,"9,219",1089090
46,F1® 2020,91.40%,"40,484","4,061","24,010",1080110
47,Paint the Town Red,91.86%,"40,424",424,"1,230",337320
48,Tricky Towers,88.10%,"38,364",360,960,437920
49,Reassembly,90.16%,"38,187",51,"1,010",329130
51,CarX Drift Racing Online,92.25%,"36,828","2,800","4,471",635260
