,Name,Rating,Followers,Online,Peak,id
0,ASTRONEER,89.34%,"480,304","1,819","17,986",361420
1,Factorio,97.38%,"331,457","13,096","34,700",427520
2,Satisfactory,95.42%,"245,496","8,361","32,831",526870
3,Dyson Sphere Program,95.90%,"183,039","9,724","59,815",1366540
4,Craftopia,78.93%,"149,270",890,"27,246",1307550
5,Planet Nomads,66.15%,"75,115",25,372,504050
6,Dota Underlords,81.83%,"63,823","3,720","202,334",1046930
7,Stationeers,81.26%,"53,417",346,"1,093",544550
8,Factory Town,87.50%,"51,368",105,"2,648",860890
9,Stormworks: Build and Rescue,89.88%,"51,077","1,606","5,746",573090
10,Nimbatus - The Space Drone Constructor,79.58%,"45,612",45,"1,349",383840
11,Automation - The Car Company Tycoon Game,89.00%,"44,685",298,"1,235",293760
12,Software Inc.,89.93%,"36,563",112,766,362620
13,Production Line : Car factory simulation,81.28%,"33,970",27,631,591370
14,Hydroneer,84.59%,"32,873",293,"3,250",1106840
15,Per Aspera,69.08%,"30,958",78,"4,342",803050
16,SHENZHEN I/O,91.46%,"30,540",47,"1,170",504210
17,Opus Magnum,93.84%,"29,665",61,901,558990
18,Good Company,71.27%,"28,076",20,"1,745",911430
19,Infinifactory,90.40%,"27,418",17,471,300570
20,Big Pharma,74.13%,"26,624",26,"2,614",344850
21,FortressCraft Evolved!,70.98%,"25,601",39,732,254200
22,Hammerting,71.27%,"24,690",152,"1,456",760650
23,Automation Empire,67.02%,"23,816",64,"4,721",1112790
24,Mindustry,93.70%,"23,428",599,"2,691",1127400
25,Little Big Workshop,82.51%,"23,017",85,"2,774",574720
26,Dream Engines: Nomad Cities - A survival city builder with flying cities,71.06%,"22,701",78,524,1076750
27,Human Resource Machine,90.13%,"21,349",31,778,375820
28,TIS-100,92.61%,"21,036",26,493,370360
30,The Colonists,80.87%,"20,044",46,723,677340
31,Autonauts,86.37%,"20,043",162,"3,598",979120
34,Gunsmith,75.55%,"14,186",30,513,620190
35,Rover Mechanic Simulator,74.92%,"13,069",8,171,864680
36,7 Billion Humans,88.50%,"13,017",78,715,792100
37,Taur,76.78%,"12,874",11,666,1227780
38,EXAPUNKS,90.07%,"12,691",12,764,716490
40,Main Assembly,83.77%,"10,674",23,295,1078920
41,GLADIABOTS - AI Combat Arena,85.96%,"10,585",10,284,871930
42,shapez.io,94.03%,"10,533",663,"2,622",1318690
43,Mech Mechanic Simulator,70.23%,"9,991",4,609,1044980
44,Plantera,85.44%,"9,990",22,"1,937",421040
45,Ecosystem,77.03%,"9,363",6,158,1133120
46,SpaceChem,88.65%,"8,005",16,"1,962",92800
47,Evospace,75.92%,"7,983",13,56,1013540
48,Transport INC,72.85%,"7,528",13,496,936500
49,Mechanica,82.90%,"6,811",4,129,1226990
50,Automachef,68.53%,"6,153",9,511,984800
52,Rail Route,86.01%,"5,833",193,461,1124180
54,Melvor Idle,89.55%,"4,635","2,467","6,267",1267910
55,Learning Factory,76.10%,"4,460",5,70,1150090
56,Time Warpers,81.75%,"4,438",44,280,676500
57,Final Upgrade,77.14%,"4,178",8,258,919260
58,Terroir,69.19%,"3,748",3,55,559910
59,MOLEK-SYNTEZ,84.14%,"3,557",4,260,1168880
62,Factory Engineer,46.91%,"3,383",0,50,514290
64,Atrio: The Dark Wild,79.52%,"2,830",36,90,1125390
65,Lord of Dwarves,73.47%,"2,715",0,35,477900
67,Comet 64,71.19%,"2,359",0,81,1397290
68,Heroes Showdown,69.64%,"2,327",0,519,1236390
69,Survival Vacancy,63.13%,"2,327",0,23,1140130
70,Grim Clicker,78.21%,"2,278",582,"1,490",1160750
71,GolfTopia,88.00%,"2,255",2,77,1144020
75,Fantastic Contraption,72.64%,"1,851",0,91,386690
76,Craftlands Workshoppe,68.26%,"1,811",1,65,1197820
77,Trashed,65.53%,"1,545",1,26,1268360
79,Crypto Mining Simulator,65.66%,"1,496",7,237,1596310
80,uFactory,70.44%,"1,436",1,15,923710
81,Neon Noodles - Cyberpunk Kitchen Automation,79.58%,"1,428",0,8,990900
83,Tap Heroes,72.08%,"1,375",2,"1,511",371570
84,Industry Idle,77.77%,"1,346",306,566,1574000
86,BARRICADEZ,72.89%,"1,331",11,63,1131930
88,Cadence,-,"1,263",0,3,362800
90,SimPocalypse,64.37%,"1,181",3,102,1351500
91,The Perfect Tower II,81.28%,"1,127",957,"2,464",1197260
94,Driver Fusion - The Best Driver & Device Solution,66.32%,"1,058",33,77,234820
95,Two Leaves and a bud - Tea Garden Simulator,74.00%,986,0,11,1401340
97,Blockchain Tycoon,52.20%,844,1,10,824450
99,Idle Monster TD,68.98%,701,567,"1,090",1482910
