appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1137040,CAT & MOUSE,Jacob G,Jacob G,,4,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
768090,Amatarasu Riddle Star,softhouse-seal,MangaGamer,,27,2,0,"0 .. 20,000",0,0,0,0,3999,3999,0,0
961000,SURVIVORS LEFT: X,WINE WITH DISCOUNT GAMES,WINE WITH DISCOUNT GAMES,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1135380,不可思议佣兵团,折凳工作室,折凳工作室,,5,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1079050,Laser Paddles,"TracFacSam, LLC","TracFacSam, LLC",,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1159770,RaceXXL Space,Sars Medya,Sars Medya,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1093360,Ghost Parade,Lentera Nusantara,Aksys Games,,19,5,0,"0 .. 20,000",0,0,0,0,3999,3999,0,0
1156650,Hero Of The Forest,MediocreArc,MediocreArc,,2,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1162430,Salad Fields,"Resni, j a r s",Resnijars,,13,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
958190,Surge Radio,SPICY,SPICY,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1006680,Expanse,Yuri Eletskikh,redsungames,,3,5,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1161570,Dark Parables: Portrait of the Stained Princess Collector's Edition,"Eipix Entertainment, Blue Tea Games",Big Fish Games,,16,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1115960,Struggle,TLTS,To be determined,,1,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1151650,Shard,Riyko Games,Riyko Games,,4,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1155810,Santa's Visit,Virtual Anarchy Studios,Virtual Anarchy Studios,,4,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1163170,Music Desktop,chengcong,chengcong,,5,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1155290,Cartoon Kreedz: Christmas Season,Modii Games,Modii Games int.,,2,3,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1159480,BOW MAN,DMM VR lab,DMM.com LLC,,4,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1147020,Quest for Conquest,Pixel Pinecone,Kajak Games,,2,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1155680,Through The Dust,So Dank Studio,So Dank Studio,,8,8,0,"0 .. 20,000",0,0,0,0,299,299,0,0
966070,Relow,"Relow Digital, Tommaso Romanò",Relow Digital,,81,9,0,"0 .. 20,000",0,0,0,0,799,799,0,1
1152230,The Void of Desires,Currant Games,Currant Games,,6,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1087910,Mountain Rescue Simulator,United Independent Entertainment,United Independent Entertainment,,1,4,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1162760,MMY: Otherworld Mystery,Dnovel,Dnovel,,14,0,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1161200,Foreign,Ilan Manor,Ilan Manor,,1,0,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
1154730,Panic Diet!!,Panic OK!!,Panic OK!!,,8,6,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1137400,The War for the West,Hosted Games,Hosted Games,,36,8,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1156810,Channel Player,Applet LLC,Applet LLC,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1087780,STURMWIND EX,"b-alive, Duranik",b-alive,,27,6,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
1161300,The Legend of Crystal Valley,Cateia Games,KID GAMES LTD.,,3,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1160500,AstronTycoon2: Ritual,ANG People s.r.o.,ANG People s.r.o.,,20,8,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1161360,Shisensho Solitaire,Nick Ramsay,Nick Ramsay,,47,0,0,"0 .. 20,000",0,0,0,0,99,99,0,3
1163980,Crazy Shopping,"Qmax Inc., ROUTE3 GAMES",Qmax Inc.,,5,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
904640,Dairy Farm Simulator,PVDM Games NZ,PVDM Games NZ,,0,1,0,"0 .. 20,000",0,0,0,0,3999,3999,0,0
1162320,AVA: Dark History,"Dnovel, FreeAnimals_Software","Dnovel, FreeAnimals_Software",,14,2,0,"0 .. 20,000",0,0,0,0,399,399,0,0
