appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1453460,Trials of Argolis,Jan Malitschek,Jan Malitschek,,8,1,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1335700,Marbleous Blocks,Pixleon,Pixleon,,4,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1456710,Blood Knot,Crow's Perch,Aldorlea Games,,2,1,0,"0 .. 20,000",0,0,0,0,359,1199,70,0
1446130,The Trap: Remastered,BUL GAMES,BUL GAMES,,1,1,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
1454720,International Tennis Open,Infogrames Europe SA,Pixel Games UK,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1438270,Rogue Wars,Kai Melton,Kai Melton,,8,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1437580,Solicitude Wake-up,JR Production,JR Production,,2,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1439710,Theo's World,A3D Studio (Solo Developer),A3D Studio (Solo Developer),,5,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1455560,Cyberpunica 2.0.2.0,玫瑰工作室,玫瑰工作室,,10,5,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1453950,Blaze3D,Martin Buck Software,Martin Buck Software,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1453230,HIIS,Bottled Fantasy Games,Bottled Fantasy Games,,5,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1451880,Color Breakers,deleon,deleon,,13,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
1446410,Slime with a Sword,Quantum Isles,Quantum Isles,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1457070,Elmo's Kangaroo of the damned: PUNISHMENT EDITION,Sisusieni,Sisusieni,,10,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1374850,Eldrador Creatures,Independent Arts Software GmbH,Wild River Games,,4,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1455490,Project: Nitro,Alexander Žolnai,Alexander Žolnai,,5,0,0,"0 .. 20,000",0,0,0,0,1799,1799,0,0
1458250,Christmas Rhythm,Wholetone Games,Wholetone Games,,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1330830,Cannabis Farmer Strain Master,Burning Leaf Game,Burning Leaf Games,,6,4,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1434500,MiniFarm 2020,indiegames3000,indiegames3000,,0,22,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1439160,Office Simulator,indiegames3000,indiegames3000,,17,15,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1455890,Darklight: Origin,Solus Entertainment,Solus Entertainment,,0,1,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1455130,Number One Rich,BlackWhite,BlackWhite,,4,6,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1341430,IDID:IT (Inexplicable Deaths In Damipolis: Inner Thoughts),Tiesoft,Badland Publishing,,0,7,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0
1460970,Fish and Groove,Indigo Arts,Indigo Arts,,2,0,0,"0 .. 20,000",0,0,0,0,79,99,20,0
1378020,Beasts of Maravilla Island,"Banana Bird Studios, LLC",Whitethorn Digital,,125,8,0,"0 .. 20,000",0,0,0,0,999,999,0,2
1449760,Project Summit,TheWingedBlue,TheWingedBlue,,5,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1459810,魅魔的冒险生活,BVRgames,BVRgames,,18,17,0,"0 .. 20,000",0,0,0,0,1599,1599,0,0
1454010,Diary of Lucie,Parange Project,Parange Project,,50,1,0,"0 .. 20,000",0,0,0,0,999,999,0,1
