appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
849000,Open The Door,CAIKAI,CAIKAI,,17,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
718270,ZombieThon,GreenThumbStudios,GreenThumbStudios,,14,23,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
847240,Zombie Commander,Pok&amp;Co,Pok&amp;Co,,10,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
801660,Swapper Tiles,Rynder Games,Rynder Games,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
821370,MLB Home Run Derby VR,MLB,MLB,,10,6,0,"0 .. 20,000",0,0,0,0,999,999,0,0
658590,She and the Light Bearer,Mojiken,Toge Productions,,134,11,0,"0 .. 20,000",0,0,0,0,999,999,0,0
508690,AnimVR,NVRMIND,NVRMIND,,8,7,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
684700,Celestian Tales: Realms Beyond,"Ekuator Games, Agate",Digital Tribe,,18,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
797710,RPGolf,ArticNet,Chorus Worldwide Games,,23,12,0,"0 .. 20,000",0,0,0,0,399,399,0,0
828250,Stargazer program,Bear Gears Studio,Bear Gears Studio,,1,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
828950,Howlville: The Dark Past,N-Tri Studio,N-Tri Studio,,42,15,0,"0 .. 20,000",0,0,0,0,999,999,0,1
839820,Match Connect Challenge,Boogygames Studios,Boogygames Studios,,3,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
790760,Space Chip,Dani D,Dani D,,2,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
809840,Anime show 动漫时装秀,Anime fashion show,Anime fashion show,,12,10,0,"0 .. 20,000",0,0,0,0,1799,1799,0,0
853980,Splash,Jan Urbanek,Jan Urbanek,,13,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
684320,HOT PINK,Wildgrass,Wildgrass,,20,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
803930,Galactic Bulwark Strike,Josep G. Camarasa,Josep G. Camarasa,,21,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
842250,GM Forge - Virtual Tabletop,Game Master LLC,Game Master LLC,,34,45,0,"0 .. 20,000",69,0,69,0,2999,2999,0,0
856420,Glow Ball - Not A Billiard Puzzle Game,WTFOMGames,WTFOMGames,,3,3,0,"0 .. 20,000",0,0,0,0,299,299,0,0
