appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1428270,Good puzzle: Animals,Laush Dmitriy Sergeevich,Laush Studio,,5,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1414290,VR Maze,William at Oxford,William at Oxford,,1,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1420970,Fantasy Heroes 2,Lumen,Aldorlea Games,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,1
1425120,Clutter Evolution: Beyond Xtreme,Puzzles by Joe,Grey Alien Games,,8,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1397280,Slime Pandemic TD,Christoffer Tornell,Christoffer Tornell,,11,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1422670,Son Savaşçı,"Narut Studio's, Umut Haznedar",Umut Haznedar,,1,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1411660,BITROOM,Piotr Şişcov,Piotr Şişcov,,8,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1338410,Para Bellum,NullCloneGames,NullCloneGames,,3,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1407620,Last Hope on Earth,iLand Studios,iLand Studios,,23,19,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1417640,Stella Voyager,KESOFTGAMES,KESOFTGAMES,,5,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1408550,Spooky Speedrun,Bazookafriend,Bazookafriend,,0,3,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1263520,Dark Solitaire. Mystical Circus,Somer Games,8floor,,2,0,0,"0 .. 20,000",0,0,0,0,499,499,0,1
1429610,~府城少女~ 以妳為名的府城情書,kolorogame,kolorogame,,26,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1397470,Tsuro - The Game of The Path,Thunderbox Entertainment,Thunderbox Entertainment,,65,3,0,"0 .. 20,000",85,0,85,0,999,999,0,3
1360820,The Chase,Mad Hook,Mad Hook,,2,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1346700,Soccer Adventures,dotparc,dotparc,,8,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
855390,Ryte - The Eye of Atlantis,"Orichalcum Pictures, Ebim Studio, Digiteyes, VR-Connection",Orichalcum Pictures,,13,10,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1396950,The mouse and the cheese,Aurelio B Oliveira,OG Oliver Games,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1431150,LongPath,abdulkadir cam,Teorldegames,,11,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1280730,Lovely Goddess,Hesperides Games,Hesperides Games,,9,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1408490,Historical Games: Chariot Racing,Flyover Zone,Flyover Zone,,1,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1348390,I am an Air Traffic Controller 4,TechnoBrain,TechnoBrain,,113,17,0,"0 .. 20,000",0,0,0,0,5999,5999,0,13
1109490,The Cherry Orchard,Team Dogpit,Team Dogpit,,28,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
427830,Hybrid Beasts,Beastbits,Beastbits,,3,2,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1432750,Chionophile,Tonguç Bodur,Tonguç Bodur,,77,6,0,"0 .. 20,000",0,0,0,0,64,99,35,1
1433460,决奕Duel,逆熵工作室,逆熵工作室,,2,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1418670,Fire survival,ByDesignk,ByDesignk,,3,2,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1425270,PAGO FOREST: TOWER DEFENSE,Futurtech,Nova's Army,,7,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1430820,Monstermonger,George Gilbert,George Gilbert,,4,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1218550,Hassle 1977,Limkernel Gamedev Gang,Limkernel Gamedev Gang,,6,3,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
1334630,Deja Vu Collector's Edition,"AlikArt, Smart Gamma","AlikArt, Smart Gamma",,3,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1393550,サブリミナルレジオン,AxiaBridge,AxiaBridge,,1,0,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
1413790,10mg: HANDMADEDEATHLABYRINTH issue 0,droqen,"droqen, 10mg",,19,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1428840,10mg: SNAAAK,"Clovelt, Jok",10mg,,12,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1436870,The Tool,Mikhail Maksimov,Garage Digital,,6,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1186770,Disgrâce,Bladiriel,Bladiriel,,0,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1426310,Dee-6: Dice Defenders,KBA3u's factory,KBA3u's factory,,21,5,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1371380,Space Soldier,wjc studio,wjc studio,,1,1,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1334910,Space Slurpies,Starcade Arcade LLC,Starcade Arcade LLC,,57,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1433890,Lawnmower Game: Racing,"Tero Lunkka, Valkeala Software",Tero Lunkka,,63,12,0,"0 .. 20,000",0,0,0,0,199,199,0,0
