appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
409390,Marble Mountain,Lightning Rock,Lightning Rock,,42,16,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1222570,Red Ronin,Wired Dreams Studio,Wired Dreams Studio,,72,5,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1507410,Coloring Book for Kids,Peaksel,Peaksel,,45,3,0,"0 .. 20,000",0,0,0,0,0,0,0,5
856300,Rust,William Wright,William Wright,,6,5,0,"0 .. 20,000",0,0,0,0,0,0,0,0
847100,Тридевятые земли(Свет или тьма),Играем вместе,Играем вместе,,4,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1123400,The Land of Exile,CCCuiyao,CCCuiyao,,78,12,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1148110,Moysenland,Marianne Hellberg,Marianne Hellberg,,1,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1029970,Dig Deep,Flippancy Studio,Flippancy Studio,,56,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
570350,Sorry. (Entschuldigung) ~ A Psychological Horror Visual Novel,NeoNight,NeoNight,,24,18,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1489160,Destinata FULL RED,Dieclick,Dieclick,,2,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
404960,The Way of Life: DEFINITIVE EDITION,CyberCoconut,"CyberCoconut, White Manager srl",,67,30,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
1387060,Tale of an Apocalypse,Steve Suetterlin,Steve Suetterlin,,3,4,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1219740,Knockout Daddy,Big Honk Studios,Big Honk Studios,,13,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
977290,Thirty Two,LillyWelland inc.,Bitlock Studio,,4,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
492090,A-Train PC Classic / みんなのA列車で行こうPC,ARTDINK,"STUDIOARTDINK, Degica",,80,19,0,"0 .. 20,000",0,0,0,0,5999,5999,0,86
1301220,Dear Devere,Jasmine Osler,Jasmine Osler,,74,5,0,"0 .. 20,000",0,0,0,0,0,0,0,0
336680,TREBUCHET,iconical Ltd.,iconical Ltd.,,31,10,0,"0 .. 20,000",1,0,1,0,599,599,0,0
845210,Sim Racing Telemetry,UNAmedia,UNAmedia,,27,9,0,"0 .. 20,000",0,0,0,0,0,0,0,5
1015350,Your Home,BrainStorming Team,КиКо,,22,15,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1518200,Agent Murphy,xproject,KazakovStudios,,23,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
966470,Tale of Ninja: Fall of the Miyoshi,S.Y. GAMES,S.Y. GAMES,,20,5,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1242830,Dry Visit - Virtual Underwater Visit - iMARECulture,3D Research Srl,3D Research Srl,,5,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1418610,FEVER: FIGHT THE FEVER,Zin Games LLC,Zin Games LLC,,3,0,0,"0 .. 20,000",0,0,0,0,899,899,0,0
434870,Megalo Polis,Black Sheep studio,Black Sheep studio,,5,6,0,"0 .. 20,000",0,0,0,0,599,599,0,0
972170,ECHO OF SOUL,"Blue Potion Games Co., Ltd","Blue Potion Games Co., Ltd",,333,134,0,"0 .. 20,000",22,0,22,0,0,0,0,2
587490,Dark Throne,Marcin Mikołajczyk,Back To Basics Gaming,,17,17,0,"0 .. 20,000",0,0,0,0,99,99,0,0
565730,Sanctuary VR (Also contains non-VR version),Newgrange Game,Newgrange Games,,9,8,0,"0 .. 20,000",5,0,5,0,0,0,0,0
372670,Eternal Realm,Omega Games,Omega Games,,7,16,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1226880,"Hard, Fast, & Flashy",TCP Studios,TCP Studios,,8,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
811910,MRS SNAKE,Create Our Freedom,Create Our Freedom,,14,4,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1509630,During Before And After COVID-19,Enki Games,Enki Games,,2,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1123570,FlyCatcher,Graham Richardson,Graham Richardson,,3,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1377030,Gunnhildr,RatDog Games LLC,RatDog Games LLC,,18,2,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
383240,Angels That Kill - The Final Cut,Rising Sun Interactive,Rising Sun Interactive,,11,15,0,"0 .. 20,000",0,0,0,0,499,499,0,0
853210,Gopnik Simulator,Zloy Krot Studio,Zloy Krot Studio,,33,43,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1193630,Edge of Book,Vanwong,MKJump,,62,54,0,"0 .. 20,000",0,0,0,0,899,899,0,0
855850,Space Elite Force,Moraes Game Studio,Moraes Game Studio,,129,11,0,"0 .. 20,000",0,0,0,0,299,299,0,0
751340,ASSAULT GUNNERS HD EDITION,SHADE Inc.,"Marvelous Inc., Marvelous Europe Limited",,62,22,0,"0 .. 20,000",0,0,0,0,999,999,0,0
291690,Empathy: Path of Whispers,Pixel Night,Iceberg Interactive,,94,63,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
970680,Snowballed: Crazy Downhill,Arcane Bay Labs,Arcane Bay Labs,,0,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
979160,Moi Mei,Dnovel,Dnovel,,26,12,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1109800,Love on Paper,Mikołaj Spychał,Mikołaj Spychał,,4,2,0,"0 .. 20,000",0,0,0,0,879,1099,20,0
857520,Degrees,GiBar,RoBot,,23,26,0,"0 .. 20,000",5,0,5,0,199,199,0,0
530940,BIOHAZARD 7 resident evil グロテスクVer.,,,,0,0,0,"0 .. 20,000",533,0,533,0,,,,20
997340,Star Destroyer,stariy8419,Garage Games,,1,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1167490,Link Wars,Lunar Chili,Lunar Chili,,5,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
490690,The Barbarian and the Subterranean Caves,NLB project,NLB project,,35,13,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1172850,Collector,RAGIP HATUNOGLU,RH POSITIVE,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
840930,Bing Bong XL,Adamvision Studios,Adamvision Studios,,166,14,0,"0 .. 20,000",3,0,3,0,99,99,0,0
