appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1036850,Auf Abwegen,Kindman,InSayn,,242,91,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1457150,Leafling,Celtaria Productions,Celtaria Productions,,389,142,0,"100,000 .. 200,000",0,0,0,0,0,0,0,33
403690,Codename: Rogue Fleet,SionoiS,BRHP,,189,128,0,"100,000 .. 200,000",10,0,10,0,0,0,0,0
377260,Unearned Bounty,Extrokold Games,Extrokold Games,,216,106,0,"100,000 .. 200,000",20,0,35,0,0,0,0,1
455120,Stay Close,Blind Bird,Blind Bird,,814,489,0,"100,000 .. 200,000",304,0,304,0,899,899,0,15
283160,House of the Dying Sun,"Marauder Interactive, LLC","Marauder Interactive, LLC",,1337,141,0,"100,000 .. 200,000",70,0,101,0,1999,1999,0,4
1148510,Pretty Angel,GirlGame,GirlGame,,2525,203,0,"100,000 .. 200,000",90,1,92,1,99,99,0,10
1009290,SWORD ART ONLINE Alicization Lycoris,"AQURIA Co., Ltd.",BANDAI NAMCO Entertainment,,3215,1972,0,"100,000 .. 200,000",436,0,443,0,5999,5999,0,145
436500,Diaries of a Spaceport Janitor,Sundae Month,tinyBuild,,537,210,0,"100,000 .. 200,000",784,0,784,0,999,999,0,1
455980,Judgment: Apocalypse Survival Simulation,Suncrash,Suncrash,,1491,336,0,"100,000 .. 200,000",552,0,992,0,1999,1999,0,40
457820,Outrage,Astronomic Games,New Reality Games,,85,53,0,"100,000 .. 200,000",249,0,251,0,399,399,0,0
699240,Keyboard Killers,Heaven Brotherhood,"Heaven Brotherhood, GrabTheGames",,171,167,0,"100,000 .. 200,000",30,0,59,0,0,0,0,0
611120,IKEA VR Pancake Kitchen,IKEA Communications AB,IKEA Communications AB,,147,77,0,"100,000 .. 200,000",1039263,19830,1039263,19830,0,0,0,2
339580,Ember,N-Fusion Interactive,505 Games,,626,196,0,"100,000 .. 200,000",362,0,711,0,999,999,0,4
390030,DESYNC,The Foregone Syndicate,Adult Swim Games,,373,93,0,"100,000 .. 200,000",0,0,0,0,1499,1499,0,1
22130,Hearts of Iron 2 Complete,Paradox Development Studio,Paradox Interactive,,364,64,0,"100,000 .. 200,000",209,0,209,0,1499,1499,0,91
377900,Empire TV Tycoon,Dreamsite Games,Dreamsite Games,,628,183,0,"100,000 .. 200,000",678,0,692,0,999,999,0,7
497590,Sapper's bad dream,WTFOMGames,WTFOMGames,,14,15,0,"100,000 .. 200,000",216,0,220,0,399,399,0,0
1150590,Samurai Jack: Battle Through Time,Soleil Ltd.,Adult Swim Games,,821,132,0,"100,000 .. 200,000",87,0,87,0,3999,3999,0,4
105300,Critical Mass,Manic Game Studios,Manic Game Studios,,299,104,0,"100,000 .. 200,000",36,0,45,0,199,199,0,0
397270,A Kiss For The Petals - Remembering How We Met,St. Michael's Girls School,MangaGamer,,1348,96,0,"100,000 .. 200,000",169,0,227,0,799,799,0,3
702050,The Song of Saya,Nitroplus,"JAST USA, Kagura Games (Chinese Localization)",,2695,189,0,"100,000 .. 200,000",187,0,189,0,1499,1499,0,8
229810,A Fistful of Gun,FarmerGnome,Devolver Digital,,294,161,0,"100,000 .. 200,000",131,0,203,0,1299,1299,0,1
1477900,Ricky did nothing wrong,Alexander Cirac Antio,Alexander Cirac Antio,,3,1,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
701900,Splat the Blob,Simple Blue,Simple Blue,,35,4,0,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1508030,Object N,KleskBY,Interium LLC,,354,69,0,"100,000 .. 200,000",0,0,0,0,0,0,0,3
619290,Out of the Park Baseball 19,Out of the Park Developments,Out of the Park Developments,,623,107,0,"100,000 .. 200,000",329,0,329,0,1999,1999,0,38
278910,Interplanetary,Team Jolly Roger,Team17 Digital Ltd,,621,164,0,"100,000 .. 200,000",87,0,116,0,0,0,0,3
280200,Eterium,Rogue Earth LLC,Rogue Earth LLC,,44,45,0,"100,000 .. 200,000",0,0,0,0,499,499,0,0
284730,Dark Arcana: The Carnival,Artifex Mundi,Artifex Mundi,,536,63,0,"100,000 .. 200,000",147,0,188,0,999,999,0,2
287860,8-Bit Commando,2dengine,2dengine,,167,133,0,"100,000 .. 200,000",241,0,256,0,399,399,0,1
292180,X-Plane 10 Global - 64 Bit,Laminar Research,Aerosoft GmbH,,712,307,0,"100,000 .. 200,000",24,0,24,0,0,0,0,5
383840,Nimbatus - The Space Drone Constructor,Stray Fawn Studio,"Stray Fawn Studio, WhisperGames",,1332,269,0,"100,000 .. 200,000",734,0,1093,0,1999,1999,0,59
310890,Breach & Clear: Deadline Rebirth (2016),"Mighty Rabbit Studios, Gun Media","Good Shepherd Entertainment, Devolver Digital",,437,378,0,"100,000 .. 200,000",276,0,478,0,999,999,0,2
312200,Chasm,"Bit Kid, Inc.","Bit Kid, Inc.",,1305,510,0,"100,000 .. 200,000",145,0,121,0,1999,1999,0,29
1092720,Hello Neighbor Alpha 2,Dynamic Pixels,tinyBuild,,1068,64,0,"100,000 .. 200,000",601,0,1038,0,0,0,0,43
814200,Simple Story - Alex,КиКо,КиКо,,297,173,0,"100,000 .. 200,000",21,0,36,0,99,99,0,0
1070910,Are you ready for Valve Index?,Valve,SunshineOvercast,,456,54,0,"100,000 .. 200,000",0,0,0,0,0,0,0,6
534010,Defense of Egypt: Cleopatra Mission,First Games Interactive,First Games Interactive,,91,37,0,"100,000 .. 200,000",167,0,204,0,699,699,0,0
1374840,Dark Deity,Sword &amp; Axe LLC,Freedom Games,,941,221,0,"100,000 .. 200,000",988,0,988,0,1999,2499,20,117
256460,Cosmic Star Heroine,Zeboyd Games,Zeboyd Games,,604,73,0,"100,000 .. 200,000",760,0,1339,0,1499,1499,0,9
1084570,The Lar,Team Yume,Team Yume,,771,42,0,"100,000 .. 200,000",0,0,0,0,0,0,0,10
1339220,Matts Project Zombies,Matt Sowards,Ravesta Games,,4,6,0,"100,000 .. 200,000",0,0,0,0,1399,1399,0,0
375600,Air Brawl,Landfall,Landfall,,953,302,0,"100,000 .. 200,000",85,0,12,0,0,0,0,3
12640,Drakensang,Radon Labs,DTP Entertainment,,385,99,0,"100,000 .. 200,000",782,0,1451,0,999,999,0,15
