appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1119700,As Far As The Eye,Unexpected,"Goblinz Publishing, Maple Whispering Limited",,1202,315,0,"50,000 .. 100,000",447,1040,785,1040,2499,2499,0,75
332330,PixelJunk Shooter Ultimate,"Q-Games Ltd., Double Eleven",Double Eleven,,126,22,0,"50,000 .. 100,000",0,0,0,0,999,999,0,2
934860,La Rana,Frog Paw Studios,SMU Guildhall,,357,17,0,"50,000 .. 100,000",0,0,0,0,0,0,0,1
679260,Bus Driver Simulator,KishMish Games,KishMish Games,,900,709,0,"50,000 .. 100,000",0,0,0,0,499,2499,80,24
418110,March of War: FaceOff - XL,ISOTX,ISOTX,,116,45,0,"50,000 .. 100,000",160,0,301,0,0,0,0,0
698870,Metaverse Keeper / 元能失控,Sparks Games,Sparks Games,,570,121,0,"50,000 .. 100,000",502,0,502,0,1499,1499,0,18
551860,Abandon Ship,Fireblade Software,Fireblade Software,,725,235,0,"50,000 .. 100,000",346,0,365,0,2499,2499,0,9
431810,Rencounter,SPVD,GrabTheGames,,208,86,0,"50,000 .. 100,000",100,0,116,0,599,599,0,0
404700,Curvatron,Brave Bunny,Brave Bunny,,132,27,0,"50,000 .. 100,000",314,0,383,0,0,0,0,0
547860,Rend,Frostkeep Studios,Frostkeep Studios,,850,711,0,"50,000 .. 100,000",405,0,541,0,0,0,0,0
433210,Rhino's Rage,Defroids,Defroids,,41,63,0,"50,000 .. 100,000",230,0,272,0,499,499,0,0
453290,Awareness Rooms,GAME NA KIBUN,PLAYISM,,283,65,0,"50,000 .. 100,000",210,0,210,0,499,499,0,1
407310,NEKO-NIN exHeart,Whirlpool,Sekai Project,,901,44,0,"50,000 .. 100,000",200,0,225,0,999,999,0,2
491580,Mahjong Destiny,EnsenaSoft,EnsenaSoft,,63,45,0,"50,000 .. 100,000",210,0,228,0,199,199,0,0
448980,The Divergent Series: Allegiant VR,"Wevr Inc, Big Red Button Entertainment",Summit Entertainment LLC,,65,34,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1069360,Plasticity,Plasticity Games,Plasticity Games,,481,112,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1030760,SteamDolls - Order Of Chaos : Concept Demo,The Shady Gentlemen,Top Hat Studios Inc,,92,15,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
23420,Europa Universalis: Rome - Gold Edition ,Paradox Development Studio,Paradox Interactive,,143,68,0,"50,000 .. 100,000",155,0,155,0,999,999,0,5
821290,RUNE II: Decapitation Edition,Studio 369,"Ragnarok Game, LLC",,235,180,0,"50,000 .. 100,000",0,0,0,0,2999,2999,0,3
