appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
765460,Atoms,视趣互动,视趣互动,,8,4,0,"0 .. 20,000",0,0,0,0,2999,2999,0,0
786420,Fantastic Sea,"Zhu Feng, Liu Fang",Zhu Feng,,11,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
792810,Balloon,Laush Dmitriy Sergeevich,Laush Studio,,5,16,0,"0 .. 20,000",0,0,0,0,399,399,0,0
789980,Twilight on Yulestead,Nuts and Volts Electronics,Nuts and Volts Electronics,,0,2,0,"0 .. 20,000",0,0,0,0,799,799,0,0
786290,Undercover Agent,Choice of Games,Choice of Games,,6,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
760010,Flying Turkey,MONSTER CITY,MONSTER CITY,,4,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
790800,Ascent Spirit,Ebim Studio,Plug In Digital,,0,8,0,"0 .. 20,000",0,0,0,0,999,999,0,0
760050,Nightwolf: Survive the Megadome,CYBERPHO,CYBERPHO,,50,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0
789930,Blind Boris,Marginal act,Marginal act,,11,12,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
790570,Innocent VR,"NineD Digital,Nuclear Studio",NineD Digital,,6,5,0,"0 .. 20,000",0,0,0,0,999,999,0,0
793670,The Wastes,Vera Visions,Vera Visions,,16,6,0,"0 .. 20,000",0,0,0,0,999,999,0,0
788820,Lightning War,"Diantong Intelligence Tech. Shanghai Co.,Ltd.","Diantong Intelligence Tech. Shanghai Co.,Ltd.",,11,8,0,"0 .. 20,000",0,0,0,0,499,499,0,0
643950,A Handful of Keflings,NinjaBee,NinjaBee,,5,8,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
610570,Paradox Soul,Ritual Games,GrabTheGames,,35,31,0,"0 .. 20,000",0,0,0,0,499,499,0,0
781890,Darkness Restricted,Remi George,Remi George,,9,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
772210,Committed: Mystery at Shady Pines - Premium Edition,"Fugazo, Inc.","Fugazo, Inc.",,2,0,0,"0 .. 20,000",0,0,0,0,899,899,0,0
698410,Ski Hard: Lorsbruck 1978,Odd Chamber,Odd Chamber,,5,3,0,"0 .. 20,000",0,0,0,0,899,899,0,0
622510,Lootfest Wars,vikingfabian.com,vikingfabian.com,,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
755550,True Mining Simulator,Boolba Entertainment,Boolba Entertainment,,39,15,0,"0 .. 20,000",0,0,0,0,499,499,0,0
778120,Hyperbolic Ignition,Heartship Games,Heartship Games,,2,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
756090,Good Morning,Nicholas Rizzo,Nicholas Rizzo,,6,15,0,"0 .. 20,000",0,0,0,0,499,499,0,0
795320,Dissimilation,Fivesyounger Development,Fivesyounger Development,,1,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
728830,San Matias - Mafia City,MageC Studio,MageC Studio,,14,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0
796050,The Agency of Anomalies: Mind Invasion Collector's Edition,Orneon,Big Fish Games,,5,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
796070,PuppetShow: Return to Joyville Collector's Edition,AMAX Interactive,Big Fish Games,,3,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
777420,Quests Unlimited,Oxrock Studio,Oxrock Studio,,6,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
790960,Beer Ranger,Mirthood Games,Mirthood Games,,5,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
796130,Virus Petya,Laush Dmitriy Sergeevich,Laush Studio,,7,9,0,"0 .. 20,000",0,0,0,0,499,499,0,0
703360,Stickman Annihilation 2,Hype ProductionZ,Hype ProductionZ,,4,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
796060,Riddles of Fate: Memento Mori Collector's Edition,Elephant Games,Big Fish Games,,3,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
796080,Amaranthine Voyage: The Shadow of Torment Collector's Edition,Eipix Entertainment,Big Fish Games,,2,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
769590,Play Cube with Uncle Billy,"bones, Uwen Peng",bones,,11,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0
777620,Little fight,FunnyNetWork,FunnyNetWork,,0,2,0,"0 .. 20,000",0,0,0,0,399,399,0,0
709510,Towards The Pantheon,Connor O.R.T. Linning,Connor O.R.T. Linning,,38,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
751380,Sacred Four,AMG GAMES,AMG GAMES,,11,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
797310,Fantasy Mosaics 22: Summer Vacation,Andy Jurko,Andy Jurko,,2,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
797340,Fantasy Mosaics 24: Deserted Island,Andy Jurko,Andy Jurko,,4,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
777660,Spacepowers,Digital Astrowalker,Digital Astrowalker,,9,7,0,"0 .. 20,000",0,0,0,0,399,399,0,0
797330,Fantasy Mosaics 23: Magic Forest,Andy Jurko,Andy Jurko,,3,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
797350,Fantasy Mosaics 25: Wedding Ceremony,Andy Jurko,Andy Jurko,,1,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
789480,AstroBlast VR,Lucid Pixel,Lucid Pixel,,13,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
