appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1043580,PipeWorks,Vedak the Dev,Vedak the Dev,,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1048960,Leaf,Simondtd,Simondtd,,7,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1061160,Orc Raid,Ominous Entertainment,Ominous Entertainment,,16,6,0,"0 .. 20,000",0,0,0,0,199,199,0,0
931860,Sydney Hunter and the Curse of the Mayan,CollectorVision Games,CollectorVision Games,,46,5,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1039430,Hyper Flight,Lewis Fitzjohn,Lewis Fitzjohn,,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1056320,Island Town Zombie Paradise,Island Town,Island Town,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1049310,Backpack Twins,Walky,Walky,,8,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1059660,Life Combinations,Awix Studio,Awix Studio,,4,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1061690,CameraBag Pro,Nevercenter,Nevercenter,,13,1,0,"0 .. 20,000",0,0,0,0,3999,3999,0,0
1056480,The Garden Pub,K² Game Studios,K² Game Studios,,6,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
911200,Petoons Party,Petoons Studio,Petoons Studio,,7,7,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1058730,Pirates Are BLANKing Awesome,Poorwill Games,Poorwill Games,,0,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1067040,Four Seals,Game Kombinat,Game Kombinat,,1,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1051220,busy spider,yousoi,yousoi,,2,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1065030,模拟家装修,悦艺工作室,悦艺工作室,,2,6,0,"0 .. 20,000",0,0,0,0,399,399,0,0
932950,Zombiotik,Totema Studio,Totema Studio,,6,0,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0
1028110,Cooking Trip,GameOn Production,8floor,,6,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1063850,Jinxed,Immotion Studios Ltd,Immotion Studios Ltd,,7,6,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1067460,The Tower,Immotion Studio Ltd,Immotion Studio Ltd,,0,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1060890,Get Out,TheTeam.Ninja,"TheTeam.Ninja, FearBox Studios",,2,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1060980,Scooter Delivery VR,MarkusKirton,MarkusKirton,,4,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1065670,4004-022,Aaron D.,Aaron D.,,4,8,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1068340,THE RITUAL (Indie Horror Game),AMRealGames,AMRealGames,,4,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
