appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1190980,Hoarding Simulator,Ryan Carlos,Ryan Carlos,,2,5,0,"0 .. 20,000",0,0,0,0,259,399,35,0
1064520,Helm Realm,"Vincent Lagerros, Anton Blossner",Regius Games,,3,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1171160,NUVAVULT,Mim Hufford,Mim Hufford,,7,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1192860,Winter Snow | 冬雪,木子工坊,HongbinGame,,15,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1178370,Big Bears Bad Advice,Oddfellows Software,Oddfellows Software,,1,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1174550,Bird Simulator,GameFlare.com,Gametoria,,28,13,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1128280,IGOR MAKS The Meme Lord,SЁLO,SЁLO,,7,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1181440,ToGather:Island,"Studio Kamii, Todak Studios",Todak Studios,,43,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
811470,Immunity,Vicci Games,Vicci Games,,1,1,0,"0 .. 20,000",0,0,0,0,1699,1699,0,0
1193680,Alien Invasion 3D part 2,Jim Dex,Jim Dex,,0,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1186760,Robot Boy,Emile TARDY,Emile TARDY,,0,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1190410,Crazy city,JOJO,JOJO,,7,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0
972180,Geno The Fallen King,Gabriel Ehret,Zeta bit,,10,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1164480,Killer Gin,The Killer Gin,The Killer Gin,,11,2,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1191940,Deathtrap Dungeon: The Interactive Video Adventure,Branching Narrative Ltd,Branching Narrative Ltd,,127,9,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1191270,Arzt Simulator,NEBEN,NEBEN,,3,4,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1182720,GO-4-Soldier-1,ARMSCor Studios,ARMSCor Studios,,2,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
