appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1058130,Queen's Wish: The Conqueror,Spiderweb Software,Spiderweb Software,,238,44,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,5
447170,"Destiny's Princess: A War Story, A Love Story",Dogenzaka Lab,Dogenzaka Lab,,177,54,0,"20,000 .. 50,000",0,0,0,0,1599,1599,0,0
270410,I Want To Be Human,Sinclair Strange,Rising Star Games,,35,41,0,"20,000 .. 50,000",0,0,0,0,299,299,0,84
1008970,Cavyrn,Void5 Ltd,Void5 Ltd,,1,1,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
459020,Melting Hearts: Our Love Will Grow 2,John Wizard,John Wizard,,36,26,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
419590,Tales from the Void,PortaPlay,Black Dog,,33,14,0,"20,000 .. 50,000",172,0,183,0,999,999,0,0
965670,Niplheim's Hunter - Branded Azel,Black Train,Kagura Games,,567,46,0,"20,000 .. 50,000",199,0,224,0,0,0,0,5
1025440,Fantasy General II,Owned by Gravity,Slitherine Ltd.,,724,145,0,"20,000 .. 50,000",2345,0,2345,0,3999,3999,0,64
913600,Galactic Lander,ZeroByter Games,ZeroByter Games,,84,10,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
836440,MonsterxMan: Inheritence To Lust,Hexadecimalstudios,Hexadecimalstudios,,55,15,0,"20,000 .. 50,000",9,0,9,0,0,0,0,0
1215000,Straylight,Dr BLoC,Dr BLoC,,11,1,0,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
490880,Robot Legions Reborn,Skyboy Games,Skyboy Games,,40,9,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
494290,MiDZone,"NFA, AMASS",NFA,,28,43,0,"20,000 .. 50,000",318,0,328,0,299,299,0,0
486510,TOKYO WARFARE,Pablo Vidaurre Sanz,Pablo Vidaurre Sanz,,259,53,0,"20,000 .. 50,000",141,0,276,0,499,499,0,0
745000,Card Crawl,Arnold Rauers,Arnold Rauers,,109,35,0,"20,000 .. 50,000",179,0,179,0,299,299,0,0
500580,Kitty Cat: Jigsaw Puzzles,EnsenaSoft,EnsenaSoft,,177,43,0,"20,000 .. 50,000",226,0,238,0,99,99,0,0
1513180,Lo-Fi Lounge,Cyphen Productions,cyphen inc.,,4,2,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1521190,Love in the distance,Level-Buster Studio,Level-Buster Studio,,213,116,0,"20,000 .. 50,000",0,0,0,0,249,249,0,0
1507190,Machinika Museum,Littlefield Studio,PID Games,,161,14,0,"20,000 .. 50,000",0,0,0,0,799,799,0,4
815290,Guards of the Gate,Prince Game Studio,Prince Game Studio,,26,12,0,"20,000 .. 50,000",0,0,0,0,999,999,0,0
1488380,Superstar Racing,Gunther-Gerben Boxhammer,Gunther-Gerben Boxhammer,,58,42,0,"20,000 .. 50,000",0,0,0,0,0,0,0,8
615730,Nancy Drew: The Final Scene,HeR Interactive,HeR Interactive,,50,12,0,"20,000 .. 50,000",0,0,0,0,699,699,0,0
451230,Wartune,7 Road,Proficient City,,49,49,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
488550,Dream Car Builder,RoKo0 (Roman Konyukhov),RoKo0 (Roman Konyukhov),,711,64,0,"20,000 .. 50,000",0,0,0,0,999,999,0,27
533480,Academagia: The Making of Mages,"Black Chicken Studios, inc.","Black Chicken Studios, inc.",,174,68,0,"20,000 .. 50,000",0,0,0,0,1599,1599,0,4
505090,The Charming Empire,OperaHouse Corporation,Dogenzaka Lab,,42,25,0,"20,000 .. 50,000",0,0,0,0,2999,2999,0,0
1109420,The Luminist,Lucid Dream,DigiPen Institute of Technology,,20,0,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
