appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
992880,Space Cruise,"Ben Robinson, Andrew Ogunnaike",So and So Games,,1,0,0,"0 .. 20,000",0,0,0,0,800,800,0,0
1007940,Classic Jigsaw Puzzles,Boogygames Studios,Boogygames Studios,,9,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
995310,Marble Odyssey,Dot Product Games,Dot Product Games,,2,1,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
810500,PowerBeatsVR - VR Fitness,Five Mind Creations,Five Mind Creations,,275,35,0,"0 .. 20,000",0,0,0,0,1999,1999,0,7
955600,Noble In Exile / 落魄之家,LemoNeko Software,LemoNeko Software,,8,6,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1001550,In Orbit,MAP Design Lab,MAP Design Lab,,5,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1004780,Noel's Hope,Valsidalv N,Valsidalv N,,2,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1009300,Achievement Collector: Zombie,QUIKIN Games,QUIKIN Games,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1008260,Where Is The Beach?,Red Panda Game Studio,Red Panda Game Studio,,3,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
983790,Arcane Domains,QuickAdventures,QuickAdventures,,4,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1009920,Carrier Trail,CrackedGhostGames,CrackedGhostGames,,15,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
462380,Music of the Spheres,Hamish Todd,Hamish Todd,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1003230,AIRA VR,racoonbytes,racoonbytes,,10,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
676030,Eternal Starlight,White Noise Games,White Noise Games,,20,1,0,"0 .. 20,000",0,0,0,0,1999,1999,0,3
1010930,Aztec Tower,Paul Schwörer,Paul Schwörer,,2,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1010430,Meister,OOJJRS,OOJJRS,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1004050,time of the zombies,kessels game studio,kessels game studio,,5,14,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1011240,Dragon Chase,Ominous Entertainment,Ominous Entertainment,,8,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
957280,COUCH VERSUS,Mubarak AlKhuzaee,Mubarak AlKhuzaee,,3,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
997030,Earth Atlantis,Pixel Perfex,Headup,,28,16,0,"0 .. 20,000",0,0,0,0,374,1499,75,0
1010710,The Pack,ZAKHARCHENKO SERGEY ALEXANDROVICH,ZAKHARCHENKO SERGEY ALEXANDROVICH,,0,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1012390,Fruitlockers Reborn! 2,e-FunSoft Games,HH-Games,,6,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
988920,NexVR Video Player,NexVR,NexVR,,0,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
991510,Epic Food Fight,ZUGALU ENTERTAINMENT,ZUGALU ENTERTAINMENT,,7,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1010410,Dragon Roller Coaster HD,Pixel Edge Games,Pixel Edge Games,,8,3,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1011550,Light The Way,QuickSave,QuickSave,,13,9,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1012860,Data mining 5,Blender Games,Blender Games,,7,6,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1010000,Super Alpaca Bros.,Highwater Game Studios,Highwater Digital Entertainment,,4,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1005390,Anti-Grav Bamboo-copter,Jw,Jw,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1011870,萌盟大冒险 Men adventure,mo yygames,mo yygames,,5,4,0,"0 .. 20,000",0,0,0,0,1799,1799,0,0
1013120,HotPuzzle:Video,Puzzle Game,Puzzle Game,,7,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1001200,ROWROW,Wayway Studio,Wayway Studio,,13,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1009780,Tales of Sorrow: Strawsbrough Town,Urchin Games,HH-Games,,13,5,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1013070,Estellium Legends,Team Syukino,Team Syukino,,5,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1013190,Retro Vision,Obulum,Obulum,,17,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1013810,The Legendary Assassin KAL,KOEX studio,KOEX studio,,1,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
984250,Red Tractor Tycoon,upjers,upjers,,22,6,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1010100,Airborn,Still Not Sure,Still Not Sure,,78,7,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
989400,Wild Ride,Devil Kitty Games,Devil Kitty Games,,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1013000,Kingdom-Heroes,PlayMr300,PlayMr300,,3,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
951420,Refraction,Zilby,Zilby,,2,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1010120,UNDERWATER: STAY ALIVE,FOREVER GAME STUDIO LTD,FOREVER GAME STUDIO LTD,,0,2,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1014900,Hex Defense,Patagoniart,Patagoniart,,13,6,0,"0 .. 20,000",0,0,0,0,199,799,75,0
1014890,Warforged,Warforged,Warforged,,2,3,0,"0 .. 20,000",0,0,0,0,999,999,0,0
981270,Runa's School Story,Dreamtale Games,Dreamtale Games,,12,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1010480,TRE HUN: Unity-Chan x Action,Akky-06's Lab,Akky-06's Lab,,5,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1014730,Cyndy,DreamBig Games,DreamBig Games,98,16,6,68,"0 .. 20,000",0,0,0,0,799,799,0,0
1017560,Falling Bullets,Mike Trebson,Mike Trebson,,12,6,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1007430,SixCubes,Dnovel,Dnovel,,14,3,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1008140,The Chills,Anamik Majumdar,Anamik Majumdar,,13,13,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1006700,3Gun Nation VR,Team Bravo Limited,Team Bravo Limited,,13,8,0,"0 .. 20,000",0,0,0,0,399,399,0,0
992560,快乐蓝熊HappyBlueBear,happypandagames,happypandagames,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1014450,Spacelair,Espen-André Bodin,Bodin Concept,,1,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1015430,The Dead Tree of Ranchiuna,Tonguç Bodur,Tonguç Bodur,,41,16,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1017600,Sophica - Temples Of Mystery,Norse Designs,Norse Designs,,6,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1004150,Madorica Real Estate,GIFT TEN INDUSTRY K.K.,GIFT TEN INDUSTRY K.K.,,39,3,0,"0 .. 20,000",0,0,0,0,1699,1699,0,0
1002000,SPITLINGS,Massive Miniteam,HandyGames,,23,1,0,"0 .. 20,000",0,0,0,0,0,0,0,1
1017130,Ikao The Lost Souls,YukiOstudio,YukiOstudio,,23,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
916180,Doodle Derby,Studio Erikson,Headup,,49,11,0,"0 .. 20,000",2,0,2,0,599,599,0,0
1016610,Four-color Fantasy,YEMA GAME,YEMA GAME,,1,7,0,"0 .. 20,000",0,0,0,0,199,199,0,0
993370,Killing Trials,cBlck,cBlck,,6,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1021820,Dumb test: Check your teammates,CSM,W.T.B.,,11,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
772730,Angel Light The Elven Truce,Carlos M Martinez,"Rocket Regios studios, Angel Light Games",,18,4,0,"0 .. 20,000",0,0,0,0,359,399,10,0
955410,Armoured Alliance,WobblyTrout,WobblyTrout,,12,0,0,"0 .. 20,000",0,0,0,0,1099,1099,0,0
628320,Roah,Grynsoft,Grynsoft,,48,10,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
833170,Burned Land,Koya Game,Koya Game,,43,20,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
922290,Flappy Flappy VR,Enthusiast Games,Enthusiast Games,,26,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1017750,Jump Doper,Cozy Game Pals,Cozy Game Pals,,2,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1019790,Supernatural Super Squad Fight!,Jonah Taylor,Jonah Taylor,,4,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1023090,Super Agent: Drunk Kent,Race Kippe,Race Kippe,,0,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1021650,Perhaps When We Dream,Hyphema Studios,Hyphema Studios,,1,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1024490,Super Jigsaw Puzzle: Anime Reloaded,Flat Cat Games,Flat Cat Games,,4,1,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1022270,Cartacombs,YawningDad,YawningDad,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1014420,Blind Date,"Joshua Wilson, Mentalpop",Joshua Wilson,,20,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1021780,The Region,Black Snake Games,Black Snake Games,,10,39,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1000640,Clam Man,Team Clam,Team Clam,,101,6,0,"0 .. 20,000",0,0,0,0,999,999,0,1
1025740,The Woods: VR Escape the Room,,Artifex Mundi,,7,10,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1022320,Crypto Crisis: Education Edition,Armoured Beans,Armoured Beans,,1,0,0,"0 .. 20,000",0,0,0,0,899,899,0,0
668960,Esper - Make You Live Again,Stoigames,Stoigames,,7,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1023790,Rick Henderson,Fat Pug Studio,Fat Pug Studio,,21,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1000810,RogueCraft Squadron,Missing Sentinel Software,Missing Sentinel Software,,5,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1017670,New World Horizon,New World Horizon LLC,New World Horizon LLC,,9,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1021290,CubeRace,[TRAGIX▲] Terenzio Avantaggiato,[TRAGIX▲] Terenzio Avantaggiato,,0,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1026180,420 Button Clicker,SunshineOvercast,SunshineOvercast,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1024630,Fighters Legacy,J.Bowman,Digital Tribe,,33,14,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1016420,Tenebrous Dungeon,Apathus Software,Apathus Software,,7,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
892460,TwoPlay Mahjong,Suphoebe Studio,Suphoebe Studio,,1,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1023650,Gun Man,kessels game studio,kessels game studio,,7,7,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1023560,Cornflake Crisis,Mike Laraman,Mike Laraman,,10,0,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1028160,222,David Mulder,David Mulder,,4,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1028380,Data mining 6,Blender Games,Blender Games,,6,9,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1005310,Snake vs Snake,Pretty Fly Games,Pretty Fly Games,,17,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
843700,El Taco Diablo,Manne Cederskoog,Manne Cederskoog,,8,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1007200,Mutagen Extinction,CyOEntertainment,CyO Entertainment,,5,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
984020,Super Ninja Meow Cat,Angel D,GameAtomic,,11,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1028300,Katana Soul,SEEP,SEEP,,29,0,0,"0 .. 20,000",0,0,0,0,119,299,60,0
1026080,The Antidote,Innovative Underdogs,Innovative Underdogs,,9,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1025650,Astrog,DigitalArtefact,DigitalArtefact,,1,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
727010,Wrath of Thor,CYZR,CYZR,,0,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1028990,Maze Of Time,Frederik Holst,Frederik Holst,,0,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
951470,Unrest Indigo,Marcos Dumont,Marcos Dumont,,3,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1009370,Elephants Can't Jump,Skwiggle Entertainment,Skwiggle Entertainment,,1,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
819520,Star Souls,DrankiKets,DrankiKets,,30,6,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1030970,Dream Rose,Supreme,PsychoFlux Entertainment,,27,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1029160,Sunset Planet,So Dank Studio,So Dank Studio,,12,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1029920,Twinship,RewindApp,RewindApp,,15,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
987660,ASTRONEST VR,"AN GAMES Co.,Ltd","AN GAMES Co.,Ltd",,1,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1017240,DEEP HOLE,AMG GAMES,AMG GAMES,,6,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1017270,TRIDENT BARRAGE,AMG GAMES,AMG GAMES,,2,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1029020,BionicBlitz,TopBox Studios,TopBox Studios,,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1021640,Fold,Once A Bird,Once A Bird,,9,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
998020,Unearthing Mars 2: The Ancient War,Light Studio,Skywalker HK,,12,9,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
978870,Lilycle Rainbow Stage!!!,Particle,MangaGamer,,70,5,0,"0 .. 20,000",0,0,0,0,2499,2499,0,2
1032040,龍炎高校伝説２ The Legend of the Dragonflame High School 2,HUNTERS,HUNTERS,,4,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
923340,Space Adventure TD,Raphael B.,Raphael B.,,0,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1026430,Book of Eos,Dragon's Layer Productions,Dragon's Layer Productions,,4,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
719520,Spectro,Borrowed Light Studios,Borrowed Light Studios,,51,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1034030,Bashed.OS,Chainsaw Development,Chainsaw Development,,5,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1029930,Bud Blitz,Dave Brake Creations,Dave Brake Creations,,0,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1030520,Grater,Inner World Games,Inner World Games,,2,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
375570,Goblin Quest: Escape!,BotBite Industries,BotBite Industries,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1006760,Cyborg Ninja vs. The Third Reich,Anarchy Softworks LLC,Anarchy Softworks LLC,,4,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1035270,Furry Chronicles,DYSTANT Games,DYSTANT Games,,3,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1035430,Table Games VR,MobileFusion Apps Ltd,MobileFusion Apps Ltd,,1,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
990720,Bookend,Paper Crown Interactive,Paper Crown Interactive,,18,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
737670,Lost King's Lullaby,Storeen Games,Tesura Games,,6,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1033720,The Psychiatrist: Major Depression,Demir Leylek,Demir Leylek,,0,7,0,"0 .. 20,000",0,0,0,0,599,599,0,0
892210,GUNGRAVE VR,"IGGYMOB Co.,Ltd","XSEED Games, Marvelous USA, Inc.",,6,2,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
907250,GUNGRAVE VR U.N,"IGGYMOB Co.,Ltd","XSEED Games, Marvelous USA, Inc.",,4,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1028500,Nightshade,Beam Software,Piko Interactive LLC,,13,0,0,"0 .. 20,000",0,0,0,0,199,499,60,0
1023550,Rogue Star Rescue,Chute Apps,Chute Apps,,96,5,0,"0 .. 20,000",0,0,0,0,1124,1499,25,9
940070,Robot Female Hero 1,Rocket Tech,Rocket Tech,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1034870,Norman's Night In,Bactrian Games,Bactrian Games,,5,1,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1035340,眼睛（眼球）结构研究,上海皋城软件有限公司,上海皋城软件有限公司,,1,0,0,"0 .. 20,000",0,0,0,0,19999,19999,0,0
1020020,Dimension Two,AeroRider,AeroRider,,15,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1023150,Cyborg Invasion Shooter 3: Savior Of The World,"Tero Lunkka, BlackThug",Tero Lunkka,,9,8,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1035500,Escape from the tomb tower,Ivan Pichugin,Ivan Pichugin,,0,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
892180,Powernode,Dustyroom,Opal Games,,3,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1026960,Professional Thief,Kiddy,Kiddy,,8,13,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1032140,Let's Worm,Stegobubbles,Stegobubbles,,1,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1017360,IgKnight Golf Defender,Ignite VR,Ignite VR,,0,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1018990,Cherry Creek,Second Dimension Games,Second Dimension Games,,17,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1025480,1-Bit Revival: The Residuals of Null,Alex Hanson-White,Alex Hanson-White,,9,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1031630,Vaporspace,Nocturnal Sheep,Nocturnal Sheep,,4,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1034950,Mad Princess: The Great Gladiators,Atorasoft,DLsite,,9,1,0,"0 .. 20,000",0,0,0,0,1799,1799,0,0
1022700,SOUND FORGE Audio Studio 13 Steam Edition,MAGIX Software GmbH,MAGIX Software GmbH,,6,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1002420,Agartha,Shindenken,Fruitbat Factory,,6,3,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1039060,pepeizq's Cities,pepeizq,pepeizq,,0,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1041660,Welcome To... Chichester 3 : Plenty Of Time To Live,Triority Interactive Novels,Triority Interactive Novels,,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1041780,Soul Valley,QuickSave,QuickSave,,15,7,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1006830,Moonlight thief,Alpheratz*,Alpheratz*,,8,3,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1019230,Mr.Hack Jack: Robot Detective,Donuts Co. Ltd.,Donuts Co. Ltd.,,31,3,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1042150,Data mining 7,Blender Games,Blender Games,,11,8,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1037140,Mow Problem,Trederia,Trederia,,2,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1042460,Newt's Voyage,Gear Learning,Gear Learning,,11,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
957770,WarpThrough,Roofkat,Roofkat,,8,2,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1008700,Golf Pool VR,LastnOni,Frozen Dreams,,11,3,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
1043560,Static,Dogwood Gaming,-,,6,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1043480,Destruction,raccoon,raccoon,,1,0,0,"0 .. 20,000",0,0,0,0,133,133,0,0
1015080,Vampire & Monsters: Mystery Hidden Object Games - Puzzle,Crisp App Studio,Crisp App Studio,,47,13,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1042570,Human Rights,Things For Humans,Things For Humans,,20,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
988080,3 on 3 Super Robot Hockey,London Sports Game Studios,London Sports Game Studios,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
976030,Drafting Tales,Istotex,Istotex,,49,17,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
944340,Vignettes,Skeleton Business,Skeleton Business,,53,3,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1040810,Attack Noids,Drimway Studios,Drimway Studios,,3,1,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1000040,细胞战争,DoubleC Games,DoubleC Games,,0,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
997280,Final_SIM,Flashynurav,Flashynurav,,7,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1022170,VehiCraft,Heart Fragment Studio,Heart Fragment Studio,,0,3,0,"0 .. 20,000",0,0,0,0,1099,1099,0,0
1012180,在线教育开发实习生 Elearning Development Intern,Hao Game,Hao Game,,8,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1041140,Chill II,ZELENYUK,ZELENYUK,,4,6,0,"0 .. 20,000",0,0,0,0,66,99,33,0
1043690,Investi-Gator: The Case of the Big Crime,Games By Bees,Games By Bees,,33,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1039380,Bunny Parking,DillyFrame,DillyFrame,,17,4,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1042110,BreakFest,Stormee Games,Stormee Games,,5,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1044450,Hentai Waifu,Hentai X,Hentai X,,36,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1046330,BUTCHERBOX,David Mulder,David Mulder,,5,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1044300,Human Pinball : Iceage,Immersive-Games,Immersive-Games,,0,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1038650,Love Alchemy: A Heart In Winter,Ilving Studio,Alawar Entertainment,,20,21,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1046770,Juice FX,"Manuel Jesús Bolaños Gómez, Davit Masia Coscollar",Manuel Jesús Bolaños Gómez,,45,8,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1045140,ESKO,"The Museum of Technology, Kajaani University Of Applied Sciences, Finnish Museum Association, Clever Simulation Entertainment",Clever Simulation Entertainment,,7,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
986340,Raid on the Ruhr,Immersive VR Education Ltd,Immersive VR Education Ltd,,6,4,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1017630,Robot King Part 2: Boss Battles,Steven Taylor,Steven Taylor,,4,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1024080,The Scuttle,Foulball Hangover,Foulball Hangover,,11,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
