appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1456810,Don´t Spill,NerdJack,Blue.Owl Game Studio,,13,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1431720,Evergate: Ki's Awakening,Stone Lantern Games LLC,PQube Limited,,18,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1453870,Flow,Flow ehf,Flow ehf,,1,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1455220,Succubus Farm,Dieselmine,Kagura Games,,183,61,0,"0 .. 20,000",71,0,71,0,1499,1499,0,4
1449280,Ghostbusters: The Video Game Remastered,Saber Interactive,"Mad Dog Games, LLC",,240,21,0,"0 .. 20,000",0,0,0,0,2499,2499,0,5
1464050,Dual Guns Fantasy,hlink,Kijin Taisha,,5,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1460250,RedEx,by fraimone,by fraimone,,93,22,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1463820,Zball VI,334Sgame,Garage Games,,2,6,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1467320,Arthur's Revenge,Luci Entertainment,Luci Entertainment,,11,10,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1335360,Chef Chen,"buho Interactive Entertainment Co., Ltd.","buho Interactive Entertainment Co., Ltd.",,9,2,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1453080,DruMidia,TeaLovers,zAwA,,2,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1468280,Inland,borgia mango,borgia mango art,,16,4,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1438430,Ralf's Adventure: Aztec Mystery,Crimson Rays,Crimson Rays,,1,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1307860,Queerskins: a love story,Cloudred,"Cloudred, Fancy Rainbow Productions",,0,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1042930,Trackmaster,Master Technologies,Master Technologies,,13,7,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1465210,Gravulse,"JEKRUY, VERKME","VERKME, JEKRUY",,34,9,0,"0 .. 20,000",0,0,0,0,0,0,0,1
1448090,Retention: A Love Story,"Gavin Looker, Nick Mellott, Alex Runnels, Shawn Lascelles, Lyndell Goldson, Conrad Miller, Josh Finklestein, Liz Hanson, Nick Ciulla, Justin Vaz, Kiane Thomas, Noah Scarborough, Max Weyant, Edward Oliver, Amba Moore, Jingyi Song, Kath",207 Studios,,2,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1427210,From the Shadows,Gamagora ICOM,Gamagora ICOM,,185,31,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1475970,Defentron,Planetfall Studios,Zerouno Games,,8,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1470750,MAGIC POT&TER BATTLEGROUNDS,MAGIC POT&amp;TER BATTLEGROUNDS,MAGIC POT&amp;TER BATTLEGROUNDS,,2,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1469310,梦幻江湖,上海摩力游数字娱乐有限公司,上海摩力游数字娱乐有限公司,,2,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1443680,Coloree,Core Loop Ltd,Core Loop Ltd,,16,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1419330,Horizon Odyssey,Matthew Ryan,Matthew Ryan,,1,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1471980,MedicalImagingVR,hublab,hublab,,2,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1185140,The Golden Cross,Jam Entertainment,Jam Entertainment,,3,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1481060,The Dark World: Edge of Eternity,Digital Nomad Lab,Digital Nomad Lab,,11,2,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1259660,NETABOKU -A robot girl changes my life as a bedridden boy-,Atelier ATIC,Atelier ATIC,,2,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1394930,MAMIYA,Kenkou Land,Fruitbat Factory,,38,1,0,"0 .. 20,000",0,0,0,0,1999,1999,0,3
1480650,A Very Bad Christmas Eve,Incineration Productions,Incineration Productions,,8,6,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1286380,Best Day Ever,ReRolled Studio,ReRolled Studio,,10,1,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1482700,Speed Stars,Luke Doukakis,Luke Doukakis,,4,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1382790,Demons of Asteborg,"Neofid Studios, Nindo",Neofid Studios,,7,1,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
1445980,Tiny Traffic,Virtual Turtle Games,Virtual Turtle Games,,16,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1490130,CrashMetal - Cyberpunk,Stanislaw Dev,Stanislaw Dev,,137,85,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1016820,Miles of Cubes,Calum Cannon,Calum Cannon,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1410860,Puzzle Box Palace,SMU Guildhall,SMU Guildhall,,37,5,0,"0 .. 20,000",0,0,0,0,0,0,0,1
1491190,Survival RPG 3: Lost in Time,Bew Games,Bew Games,,5,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1486430,约会模拟器：原型,WCH,WCH,,3,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1486270,Agent of Chaos,Order &amp; Entropy Studios,Order &amp; Entropy Studios,,11,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1426560,Ghost Opera House 剧院魅影,Jian Ou,Jian Ou,,6,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1440510,Tombo Survivor,MagroPlay,MagroPlay,,30,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1491680,Fiendish Thieves,Let's go to the Grindhouse,Let's go to the Grindhouse,,5,4,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1493450,Save daddy trump 2: The Final Triumph,"Tero Lunkka, Valkeala Software",Tero Lunkka,,49,8,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1402130,Archery Arena,Justin sawchuk,Justin sawchuk,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1499300,dogpet,dogpet,dogpet,,6,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1477730,Extreme Soccer,9M Interactive,9M Interactive,,58,28,0,"0 .. 20,000",0,0,0,0,1599,1599,0,0
1340730,Oath,Hermit,Hermit,,1,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1499660,Cute animal jigsaw puzzle,Yume Game Studio,Yume Game Studio,,19,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1504260,My Last Memories About You,Kevei Kristóf,Kevei Kristóf,,9,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1493950,Subterene,Possmonaut,Trashtronaut,,3,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1287940,Blaze,"Charcoal Games, Filip Konjevod, Wyatt Johnson, Jake Elliott, Trey Kusterer, Kat Townsend, Jake Durham, Bryetan Dean, Will Groves",Charcoal Games,,2,3,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1069150,Hieroglyph: Prologue,Manti-Core,Manti-Core,,7,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1457730,Farmer's Life: Prologue,FreeMind S.A.,FreeMind S.A.,,118,47,0,"0 .. 20,000",0,0,0,0,0,0,0,6
1488170,Mediterranean Assault: 1943,NestTree Games,NestTree Games,,1,1,0,"0 .. 20,000",0,0,0,0,1899,1899,0,0
1497820,Golden Rails: Small Town Story,Yustas Games Studio,Alawar Entertainment,,16,0,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1480030,A Way To Be Dead,Crania Games,Crania Games,,46,28,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1512170,Infected Town,INFINITE BRIDGE,INFINITE BRIDGE,,2,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1487430,Muse:Night Out,Gemini Stars Games,Happy Max,,127,104,0,"0 .. 20,000",0,0,0,0,299,299,0,3
1412650,Conspiracy!,Tim Sheinman,Tim Sheinman,,11,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1151450,Utawarerumono: Prelude to the Fallen,AQUAPLUS,"DMM GAMES, Shiravune",,255,17,0,"0 .. 20,000",0,0,0,0,5999,5999,0,14
1497650,Squareometry,Xutiz Development,Xutiz Development,,18,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1514690,Peekaboo Lite: Hide and Seek,Redaster Studio,Redaster Studio,,85,29,0,"0 .. 20,000",0,0,0,0,99,99,0,1
1501360,开心扑克Happy Poker,Happy Poker,Happy Poker,,299,45,0,"0 .. 20,000",0,0,0,0,0,0,0,15
1436210,Requiem,Hellion Studios,Hellion Studios,,7,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1511670,Enter The Backrooms,Justin Kroh,Cosmic Crow Creations,,93,6,0,"0 .. 20,000",0,0,0,0,299,299,0,8
1521690,Lost Robot,Jeff Rigler,Rigler Digital LLC,,4,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1513820,御寇三世：星图,白日梦,白日梦,,1,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1516980,Crazy Defense Heroes,Animoca Brands Limited,Animoca Brands Limited,,14,23,0,"0 .. 20,000",0,0,0,0,0,0,0,1
1511540,DW,Space Dog,Space Dog,,1,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1518360,UnearthU,"Kara Stone, Parul Wadhwa, Andy DiLallo, Chris Kerich",Kara Stone,,3,0,0,"0 .. 20,000",0,0,0,0,1099,1099,0,0
1512660,The Light of Summer,"Mareffy, Mareffy's games",Mareffy,,2,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1195560,Alek - The Lost Kingdom,Jessy Lemieux,Blackmyers Studio,,106,28,0,"0 .. 20,000",0,0,0,0,1999,1999,0,2
1517110,After Meeting,Litower Games,Litower Games,,5,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1541530,Animal Drop Safari,Anawiki Games,HH-Games,,7,2,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1492480,Half Past Fate: Romantic Distancing,Serenity Forge,Way Down Deep,,21,3,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1541040,Formula Bit Racing,Josep Monzonis Hernandez,Josep Monzonis Hernandez,,1,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1542100,Wheelie King Online,Kimmo Halonen,Kimble Games,,8,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1545280,Garetto,FranciscoGames,Ff games,,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1538410,Gangster War,S'Games,Lucky Games,,5,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1548270,Darkilson,Komacho,Komacho,,8,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1546960,Escape The Ordinary: Tales of Romina Manor,megaseven,megaseven,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1550100,Nova Odessa - The Strange Tower,Leonardo Alexandrino,Leonardo Alexandrino,,4,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1538090,Virtual Orator,Virtual Human Technologies,Virtual Human Technologies,,1,0,0,"0 .. 20,000",0,0,0,0,19999,19999,0,0
1531790,Silent Earth,Fring Frang Games,Fring Frang Games,,10,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1540470,Retro Classix: Heavy Barrel,Data East,"Ziggurat, 612 Games",,6,4,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1542850,Destroy The Cubes - Minimalist Puzzle,Sprovieri Games,Sprovieri Games,,22,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1531730,Japanese Drag Racing (JDM) - ジェイディーエム,Success Games,Success Games,,7,5,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1555210,Uncle Ted,HotFoodGames,HotFoodGames,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
732230,LuxVR,Egemen Ertugrul,Egemen Ertugrul,,8,1,0,"0 .. 20,000",0,0,0,0,0,0,0,1
1558020,Lazy Chess,Christopher Cinq-Mars Jarvis,Cinq-Mars Media,,2,3,0,"0 .. 20,000",0,0,0,0,299,299,0,2
1516580,Unknown Woods,Spirit Games,Spirit Games,,3,0,0,"0 .. 20,000",0,0,0,0,899,999,10,0
1561100,Another Warfare,Duxomnia,Duxomnia,,6,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1555110,Chasing Tails -A Promise in the Snow-,"the last evil wizard, Flat Chest Dev",Flat Chest Dev,,66,5,0,"0 .. 20,000",0,0,0,0,711,799,11,0
1561600,Coeus Plan,Golden Dragon Studio,Golden Dragon Studio,,0,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1534430,Play The Fox,Quest_Games,Quest_Games,,1,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1556670,I'm a King,Alexandr Getmanskiy,Alexandr Getmanskiy,,3,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1557870,Red Robin,葡萄,葡萄,,2,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1564470,Vaccine Hunter,Luci Entertainment,Luci Entertainment,,9,16,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1568580,Hands of Wisp,Homeostase,Homeostase,,14,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1567800,星空列车与白的旅行,しらたまこ,"inc.ZOFE, Syawase Works China",,790,7,0,"0 .. 20,000",1255,0,1255,0,1999,1999,0,12
1523260,迷霧國度: 傳承 Myth of Mist：Legacy,赫米兔娛樂Skvader Entertainment,英特衛多媒體股份有限公司Interwise Multimedia Corp.,,41,6,0,"0 .. 20,000",0,0,0,0,2499,2499,0,3
846260,Murderous Pursuits Beta,,,,0,0,0,"0 .. 20,000",0,0,0,0,,,,0
71310,Football Manager 2012 Korean,,,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,20
211380,Shoot Many Robots: Arena Kings,,,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
8210,Sam & Max 102: Situation: Comedy,Telltale Games,Skunkape Games,,93,9,0,"0 .. 20,000",123,0,123,0,0,0,0,0
9960,Haunted House,ImagineEngline,Atari Inc.,,11,15,0,"0 .. 20,000",0,0,0,0,599,599,0,0
