appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
115100,Costume Quest,Double Fine Productions,Double Fine Productions,,3089,230,0,"200,000 .. 500,000",364,0,394,0,999,999,0,11
1512530,极限求生,陈 世杰,陈 世杰,,6,8,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
228260,Fallen Enchantress: Legendary Heroes,Stardock Entertainment,Stardock Entertainment,,1550,569,0,"200,000 .. 500,000",2394,0,3454,0,2499,2499,0,85
239120,Final Fantasy III (3D Remake),Square Enix,Square Enix,,2032,436,0,"200,000 .. 500,000",1009,0,882,0,1599,1599,0,122
340540,TDP4:Team Battle,JAVELIN OÜ,JAVELIN OÜ,,377,386,0,"200,000 .. 500,000",904,0,911,0,0,0,0,9
805850,Wrecked,Marco Amadei,Corvostudio di Amadei Marco,,1773,528,0,"200,000 .. 500,000",42,0,45,0,0,0,0,1
377310,The Tower Of Elements,Wulo Games,Back To Basics Gaming,,183,136,0,"200,000 .. 500,000",274,0,271,0,99,99,0,56
466500,35MM,Носков Сергей,Носков Сергей,,2663,1064,0,"200,000 .. 500,000",312,0,230,0,899,899,0,5
718850,Age of Wonders: Planetfall,Triumph Studios,Paradox Interactive,,3817,947,0,"200,000 .. 500,000",2345,0,1902,0,4999,4999,0,643
790710,World of Warplanes,Wargaming Group Limited,Wargaming Group Limited,,1639,540,0,"200,000 .. 500,000",61210,0,105176,0,0,0,0,162
435530,The Final Station,DO MY BEST,tinyBuild,,5404,876,0,"200,000 .. 500,000",393,0,228,0,1499,1499,0,75
307670,Hard West,CreativeForge Games,Good Shepherd Entertainment,,2853,799,0,"200,000 .. 500,000",399,0,482,0,1999,1999,0,35
812810,missed messages.,Angela He,Angela He,,11586,468,0,"200,000 .. 500,000",61,0,37,0,0,0,0,7
224940,Legacy of Kain: Soul Reaver 2,Crystal Dynamics,Square Enix,,472,208,0,"200,000 .. 500,000",2,0,2,0,699,699,0,2
559650,Witch It,Barrel Roll Games,Daedalic Entertainment,,9543,1289,0,"200,000 .. 500,000",388,10,203,10,1999,1999,0,195
410710,System Shock: Enhanced Edition,"Looking Glass Studios, Nightdive Studios",Nightdive Studios,,1211,121,0,"200,000 .. 500,000",411,0,431,0,999,999,0,27
415960,Energy Cycle,Sometimes You,Sometimes You,,185,73,0,"200,000 .. 500,000",242,0,259,0,299,299,0,0
521890,Hello Neighbor,Dynamic Pixels,tinyBuild,,5577,1505,0,"200,000 .. 500,000",306,0,296,0,2999,2999,0,152
306040,The Howler,"Antanas Marcelionis, Renė Petrulienė",Antanas Marcelionis,,1622,460,0,"200,000 .. 500,000",138,0,165,0,0,0,0,2
575490,Let's Draw,Indie Game Group,Indie Game Group,,329,311,0,"200,000 .. 500,000",233,0,243,0,199,199,0,0
225000,Tomb Raider V: Chronicles,Core Design,Square Enix,,415,140,0,"200,000 .. 500,000",197,0,380,0,699,699,0,17
242940,Anachronox,,Square Enix,,323,122,0,"200,000 .. 500,000",267,0,523,0,699,699,0,4
385270,Jet Racing Extreme: The First Encounter,Real Dynamics,Real Dynamics,,833,389,0,"200,000 .. 500,000",391,0,408,0,399,399,0,0
570780,古剑奇谭(GuJian),上海烛龙信息科技有限公司,北京网元圣唐娱乐科技有限公司,,2870,738,0,"200,000 .. 500,000",1482,0,2697,0,1199,1199,0,326
658850,Do Not Feed the Monkeys,"Fictiorama Studios, BadLand Games Publishing S.L.",Alawar Premium,,5315,389,0,"200,000 .. 500,000",330,0,376,0,1199,1199,0,112
467000,Insincere,Astronomic Games,New Reality Games,,126,124,0,"200,000 .. 500,000",256,0,256,0,399,399,0,40
231740,Knights of Pen and Paper +1 Edition,Behold Studios,Paradox Interactive,,2500,484,0,"200,000 .. 500,000",445,0,569,0,999,999,0,12
840800,Outlaws of the Old West,Virtual Basement LLC,Wandering Wizard,,3529,1929,0,"200,000 .. 500,000",358,0,437,0,1999,1999,0,67
22180,Penumbra Overture,Frictional Games,Frictional Games,,2408,254,0,"200,000 .. 500,000",117,0,170,0,999,999,0,10
540840,Lara Croft GO,Square Enix Montréal,Square Enix,,2427,207,0,"200,000 .. 500,000",181,0,213,0,999,999,0,16
1161580,Hardspace: Shipbreaker,Blackbird Interactive,Focus Home Interactive,,8444,890,0,"200,000 .. 500,000",317,0,324,0,2499,2499,0,405
515220,F1 2017,"Codemasters, Feral Interactive (Mac), Feral Interactive (Linux)","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux), Electronic Arts",,4719,765,0,"200,000 .. 500,000",3421,0,1979,0,999,999,0,191
341720,Among Ripples,Eat Create Sleep,Eat Create Sleep,,970,442,0,"200,000 .. 500,000",7,0,11,0,0,0,0,1
2870,X Rebirth,Egosoft,Egosoft,,3033,4085,0,"200,000 .. 500,000",2714,0,3407,0,2999,2999,0,36
517710,Redout: Enhanced Edition,34BigThings srl,34BigThings srl,,3417,523,0,"200,000 .. 500,000",174,0,206,0,3499,3499,0,10
12360,FlatOut: Ultimate Carnage,Bugbear Entertainment,Strategy First,,2991,499,0,"200,000 .. 500,000",277,0,158,0,1999,1999,0,33
518800,Lone Leader,SirGoose,Displacement Studios,,120,216,0,"200,000 .. 500,000",303,0,341,0,99,99,0,1
385080,Guardians of Victoria,Tall Story Studios,New Reality Games,,59,176,0,"200,000 .. 500,000",365,0,352,0,199,199,0,4
3480,Peggle Deluxe,"PopCap Games, Inc.","PopCap Games, Inc., Electronic Arts",,3094,128,0,"200,000 .. 500,000",145,0,133,0,499,499,0,134
38600,Faerie Solitaire,Subsoap,Subsoap,,2268,224,0,"200,000 .. 500,000",210,0,225,0,999,999,0,5
572890,Pikuniku,"Arnaud De Bock, Rémi Forcadell, Alan Zucconi, Calum Bowen",Devolver Digital,,4184,166,0,"200,000 .. 500,000",169,0,210,0,1299,1299,0,52
58520,Blood Bowl - Legendary Edition,Cyanide Studios,Cyanide Studios,,770,256,0,"200,000 .. 500,000",961,0,1547,0,999,999,0,11
686200,Door Kickers: Action Squad,"PixelShard, KillHouse Games",KillHouse Games,,6053,340,0,"200,000 .. 500,000",239,53,187,53,1399,1399,0,76
19980,Prince of Persia,Ubisoft Montreal,Ubisoft,,1550,383,0,"200,000 .. 500,000",199,20,284,20,999,999,0,16
22200,Zeno Clash,ACE Team,ACE Team,,2255,394,0,"200,000 .. 500,000",158,0,120,0,999,999,0,2
312610,METAL SLUG X,"SNK CORPORATION, Dotemu",SNK CORPORATION,,2198,266,0,"200,000 .. 500,000",155,0,150,0,799,799,0,16
1362420,Siege Survival: Gloria Victis Prologue,"Black Eye Games, FishTankStudio",Ravenscourt,,751,88,0,"200,000 .. 500,000",87,0,157,0,0,0,0,8
788770,Meteor 60 Seconds!,Avocavo,Avocavo,,3624,135,0,"200,000 .. 500,000",19,0,19,0,0,0,0,8
581630,Sword With Sauce,Diatomic Games,Diatomic Games,,4521,826,0,"200,000 .. 500,000",210,0,217,0,299,299,0,17
214830,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,Opus,Marvelous,,1213,192,0,"200,000 .. 500,000",150,0,207,0,999,999,0,5
242550,Rayman Legends,,Ubisoft,,4708,443,0,"200,000 .. 500,000",588,0,678,0,2999,2999,0,81
230270,N++ (NPLUSPLUS),Metanet Software Inc.,Metanet Software Inc.,,2249,127,0,"200,000 .. 500,000",153,0,208,0,1499,1499,0,43
257400,Fuse,Mixamo,Mixamo,,1315,761,0,"200,000 .. 500,000",56,1,25,1,0,0,0,23
264380,Narcissu 1st & 2nd,stage-nana,Sekai Project,,3418,180,0,"200,000 .. 500,000",61,0,67,0,0,0,0,7
578330,LEGO City Undercover,Traveller's Tales,TT Games,,3181,544,0,"200,000 .. 500,000",547,44,721,44,1999,1999,0,437
675260,Batman: The Enemy Within - The Telltale Series,Telltale,Telltale,,4778,513,0,"200,000 .. 500,000",674,0,674,0,1499,1499,0,70
491530,Notruf 112 | Emergency Call 112,Crenetic GmbH Studios,Aerosoft GmbH,,2204,809,0,"200,000 .. 500,000",1337,0,1867,0,1499,1499,0,59
364690,SUPER DISTRO,KITATUS STUDIOS,KITATUS STUDIOS,,408,690,0,"200,000 .. 500,000",341,0,457,0,99,99,0,1
291010,The Hat Man: Shadow Ward,Game Mechanics LLC,Big Fish Games,,2280,1142,0,"200,000 .. 500,000",127,0,137,0,999,999,0,1
326160,Shroud of the Avatar: Forsaken Virtues,Portalarium,Portalarium,,1439,1317,0,"200,000 .. 500,000",85,0,118,0,0,0,0,95
769560,月圆之夜 (Night of Full Moon),Giant Games,Giant Games,,4629,683,0,"200,000 .. 500,000",216,125,141,125,0,0,0,366
266010,LYNE,Thomas Bowker,Thomas Bowker,,7453,310,0,"200,000 .. 500,000",200,175,189,175,299,299,0,12
787480,Phoenix Wright: Ace Attorney Trilogy,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,11132,265,0,"200,000 .. 500,000",3198,46,666,46,2999,2999,0,721
29800,Caster,Elecorn,Elecorn,,3217,848,0,"200,000 .. 500,000",139,0,166,0,199,199,0,2
318100,AXYOS,Axyos Games,Axyos Games,,1210,1084,0,"200,000 .. 500,000",107,0,147,0,499,499,0,0
434460,Rock of Ages 2: Bigger & Boulder,ACE Team,SEGA,,2226,400,0,"200,000 .. 500,000",146,0,151,0,1499,1499,0,13
376870,Minecraft: Story Mode - A Telltale Games Series,Telltale Games,Telltale Games,,6119,1957,0,"200,000 .. 500,000",552,0,698,0,0,0,0,13
214970,Intrusion 2,Aleksey Abramenko,Aleksey Abramenko,,1229,204,0,"200,000 .. 500,000",106,0,160,0,999,999,0,6
314660,Oddworld: New 'n' Tasty,"Just Add Water (Developments), Ltd.","Oddworld Inhabitants, Inc.",,2580,370,0,"200,000 .. 500,000",455,0,394,0,1999,1999,0,19
838380,DEAD OR ALIVE 6,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,4666,1765,0,"200,000 .. 500,000",685,0,596,0,5999,5999,0,129
91600,Sanctum,Coffee Stain Studios,Coffee Stain Publishing,,2772,326,0,"200,000 .. 500,000",264,0,139,0,999,999,0,15
662320,METRO CONFLICT: THE ORIGIN,"RED DUCK, INC.","RED DUCK, INC.",,816,713,0,"200,000 .. 500,000",260,0,371,0,0,0,0,0
586620,OR,Camagames,Future Lighthouse,,55,99,0,"200,000 .. 500,000",219,0,224,0,99,99,0,0
764790,The Messenger,Sabotage,Devolver Digital,,6195,353,0,"200,000 .. 500,000",474,1144,650,1144,1999,1999,0,58
357290,Red Lake,Talentplace,KishMish Games,,367,493,0,"200,000 .. 500,000",276,0,259,0,99,99,0,0
340840,The Corridor: On Behalf Of The Dead,Desktop Daydreams Studios,Desktop Daydreams Studios,,18,8,0,"200,000 .. 500,000",0,0,0,0,1499,1499,0,0
485330,Star Drifter,"Nostalgia Hound, PiGravity",Back To Basics Gaming,,87,104,0,"200,000 .. 500,000",244,0,238,0,99,99,0,1
24840,Medal of Honor: Airborne,EA Los Angeles,Electronic Arts,,3210,803,0,"200,000 .. 500,000",479,0,550,0,999,999,0,61
681280,Descenders,RageSquid,No More Robots,,6989,434,0,"200,000 .. 500,000",741,159,486,159,1249,2499,50,544
215120,ROSE Online,Gravity Interactive,Gravity Interactive,,308,137,0,"200,000 .. 500,000",59,0,88,0,0,0,0,1
1476970,Legends of IdleOn - Idle MMO,Lavaflame2,Lavaflame2,,3789,391,0,"200,000 .. 500,000",1976,55,1426,55,0,0,0,3616
528510,Turbo Pug 3D,"Wulo Games, DEADBIT",Back To Basics Gaming,,221,107,0,"200,000 .. 500,000",262,0,255,0,99,99,0,3
329380,Stealth Inc 2: A Game of Clones,Carbon,Curve Digital,,728,218,0,"200,000 .. 500,000",256,0,253,0,1499,1499,0,2
275100,Shelter 2,Might and Delight,Might and Delight,,3179,592,0,"200,000 .. 500,000",96,0,126,0,1499,1499,0,17
611020,CityBattle | Virtual Earth,LLC RIKOR IMT,LLC RIKOR IMT,,1083,520,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
342560,Airships: Conquer the Skies,David Stark,David Stark,,3545,158,0,"200,000 .. 500,000",100,0,131,0,1499,1499,0,76
574820,Cat or Bread?,Casioqu,Casioqu,,190,29,0,"200,000 .. 500,000",460,0,471,0,99,99,0,2
257420,Serious Sam 4,Croteam,Devolver Digital,,8564,1743,0,"200,000 .. 500,000",485,26,513,26,1000,1000,0,206
15710,Oddworld: Abe's Exoddus,Oddworld Inhabitants,Oddworld Inhabitants,,1179,66,0,"200,000 .. 500,000",165,0,237,0,299,299,0,18
453090,Parkitect,Texel Raptor,Texel Raptor,,4833,280,0,"200,000 .. 500,000",2592,0,4937,0,2999,2999,0,367
927380,Yakuza Kiwami 2,SEGA,SEGA,,7765,351,0,"200,000 .. 500,000",1511,352,1917,527,2999,2999,0,535
292370,DarkEnd,Kodots Games,KISS ltd,,175,160,0,"200,000 .. 500,000",297,0,305,0,199,199,0,0
2500,Shadowgrounds,Frozenbyte,Frozenbyte,,1111,275,0,"200,000 .. 500,000",125,0,112,0,699,699,0,3
381990,Dragon Saga,Gravity Interactive,Gravity Interactive,,752,360,0,"200,000 .. 500,000",1301,0,1394,0,0,0,0,106
203810,Dear Esther,"The Chinese Room, Robert Briscoe",The Chinese Room,,4626,1489,0,"200,000 .. 500,000",36,0,53,0,999,999,0,1
291860,Pit People,The Behemoth,The Behemoth,,6653,430,0,"200,000 .. 500,000",582,0,701,0,1999,1999,0,57
220820,Zombie Driver HD,Exor Studios,Exor Studios,,2747,562,0,"200,000 .. 500,000",164,0,79,0,999,999,0,7
777130,Blush Blush,Sad Panda Studios,Sad Panda Studios,,3694,502,0,"200,000 .. 500,000",1749,15,1780,15,0,0,0,609
38720,RUSH,Two Tribes,Two Tribes Publishing,,1107,125,0,"200,000 .. 500,000",34,0,26,0,99,99,0,2
214360,Tower Wars,SuperVillain Studios,SuperVillain Studios,,1226,453,0,"200,000 .. 500,000",336,0,283,0,799,799,0,9
2620,Call of Duty,Infinity Ward,Activision,,3017,178,0,"200,000 .. 500,000",398,0,743,0,1999,1999,0,60
92100,DETOUR,"Geoff 'Zag' Keene, Richard Keene",Geoff 'Zag' Keene,,1103,682,0,"200,000 .. 500,000",205,0,193,0,199,199,0,9
247910,Sniper Elite: Nazi Zombie Army 2,,Rebellion,,3290,600,0,"200,000 .. 500,000",325,0,259,0,1499,1499,0,9
1105670,The Last Spell,Ishtar Games,"The Arcade Crew, Gamera Game",,3188,280,0,"200,000 .. 500,000",1183,0,1355,0,1999,1999,0,500
979080,Rebel Forces,Freeze Nova,Freeze Nova,,1183,275,0,"200,000 .. 500,000",0,0,0,0,0,0,0,4
650000,DOOM VFR,id Software,Bethesda Softworks,,1239,956,0,"200,000 .. 500,000",137,0,122,0,494,1499,67,14
1067800,Spider-Man: Far From Home Virtual Reality,CreateVR,Sony Pictures Virtual Reality,,1084,362,0,"200,000 .. 500,000",0,0,0,0,0,0,0,22
298520,Orbital Gear,Night Node,Night Node,,1483,303,0,"200,000 .. 500,000",185,0,197,0,999,999,0,0
448630,Rabiez: Epidemic,Sekerin Productions,New Reality Games,,63,100,0,"200,000 .. 500,000",253,0,265,0,99,99,0,13
1427150,The Episodic,Redwoods Digital Games,Redwoods Digital Games,,1,6,0,"200,000 .. 500,000",0,0,0,0,0,0,0,0
719890,Beasts of Bermuda,"Sastrei Studios, LLC","Sastrei Studios, LLC",,3036,953,0,"200,000 .. 500,000",987,397,987,397,1999,1999,0,2229
671510,DESOLATE,Nearga,HypeTrain Digital,,4493,2065,0,"200,000 .. 500,000",532,0,670,0,2499,2499,0,108
562860,Ion Fury,"Voidpoint, LLC",3D Realms,,5035,510,0,"200,000 .. 500,000",848,0,1350,0,2499,2499,0,47
461910,Forge of Gods (RPG),Panoramik Inc,Panoramik Inc,,2048,656,0,"200,000 .. 500,000",86,0,102,0,0,0,0,0
322110,20XX,"Batterystaple Games, Fire Hose Games",Batterystaple Games,,3552,283,0,"200,000 .. 500,000",186,0,289,0,1499,1499,0,24
612170,One Eyed Kutkh,Baba Yaga Games,Baba Yaga Games,,95,21,0,"200,000 .. 500,000",77,0,106,0,299,299,0,0
38740,EDGE,Two Tribes,Two Tribes Publishing,,1869,158,0,"200,000 .. 500,000",71,0,111,0,699,699,0,1
445220,Avorion,Boxelware,Boxelware,,8263,770,0,"200,000 .. 500,000",4066,0,1693,0,2499,2499,0,1869
1160220,Paradise Killer,Kaizen Game Works,Fellow Traveller,,1531,80,0,"200,000 .. 500,000",0,0,0,0,1999,1999,0,48
518150,Intruder,Superboss Games,Superboss Games,,3237,384,0,"200,000 .. 500,000",530,89,858,89,1999,1999,0,282
1102190,Monster Train,Shiny Shoe,Good Shepherd Entertainment,,13076,443,0,"200,000 .. 500,000",1548,244,1616,462,2499,2499,0,1015
438030,Dead6hot,Chuck Productions,New Reality Games,,212,261,0,"200,000 .. 500,000",235,0,252,0,99,99,0,0
1448530,Soccer Manager 2021,Soccer Manager Ltd,Soccer Manager Ltd,,931,383,0,"200,000 .. 500,000",0,0,0,0,0,0,0,692
395520,Missing Translation,"AlPixel Games, Luis Diaz, Gustavo Santos, Albert Fernandez, Tice Thomason",GamesBoosters,,2626,355,0,"200,000 .. 500,000",98,0,69,0,0,0,0,4
72000,Closure,Eyebrow Interactive,Eyebrow Interactive,,774,130,0,"200,000 .. 500,000",78,0,97,0,999,999,0,2
795580,THE DAY Online,Reloaded Studios,Reloaded Studios,,347,250,0,"200,000 .. 500,000",40,0,60,0,0,0,0,0
209730,R.A.W. Realms of Ancient War,Wizarbox,Focus Home Interactive,,336,357,0,"200,000 .. 500,000",167,0,167,0,999,999,0,2
307880,Savage Lands,Last Bastion Studios LLC,Last Bastion Studios LLC,,3625,2843,0,"200,000 .. 500,000",414,0,243,0,999,999,0,6
443580,Antenna,LWNA,LWNA,,1731,591,0,"200,000 .. 500,000",10,0,16,0,0,0,0,1
264240,CONSORTIUM,Interdimensional Games Inc,Interdimensional Games Inc,,1078,422,0,"200,000 .. 500,000",146,0,173,0,999,999,0,1
233470,Evoland,Shiro Games,Shiro Games,,4677,962,0,"200,000 .. 500,000",162,0,159,0,999,999,0,4
231200,Kentucky Route Zero: PC Edition,Cardboard Computer,Cardboard Computer,,2420,571,0,"200,000 .. 500,000",159,0,279,0,2499,2499,0,18
504210,SHENZHEN I/O,Zachtronics,Zachtronics,,2891,135,0,"200,000 .. 500,000",193,21,338,30,1499,1499,0,51
1158980,Idle Big Devil,"HONG KONG SPARK SOFTWARE TECHNOLOGY CO., LIMITED","HONG KONG SPARK SOFTWARE TECHNOLOGY CO., LIMITED",,2941,469,0,"200,000 .. 500,000",0,0,0,0,0,0,0,102
24810,Command & Conquer 3: Kane's Wrath,EA Los Angeles,Electronic Arts,,2500,117,0,"200,000 .. 500,000",1366,0,1239,0,1499,1499,0,388
679900,Swords & Souls: Neverseen,SoulGame Studio,Armor Games Studios,,2544,198,0,"200,000 .. 500,000",17728,0,17728,0,1499,1499,0,122
61700,Might & Magic: Clash of Heroes,Capybara Games,Ubisoft,,1758,287,0,"200,000 .. 500,000",493,0,272,0,999,999,0,47
