appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1000510,The Marvellous Machine,1337 Game Design,1337 Game Design,,62,15,0,"0 .. 20,000",0,0,0,0,0,0,0,0
581060,Jump To Die!!,WnMStudio,WnMStudio,,64,25,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1231710,Super Foosball,DenyingProduct,DenyingProduct,,9,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
828890,My Golf,Racing Bros,ANPA.US,,21,27,0,"0 .. 20,000",0,0,0,0,99,99,0,0
914110,Narcos: Rise of the Cartels,Kuju,Curve Digital,,229,220,0,"0 .. 20,000",5,0,5,0,2999,2999,0,2
1253680,Super Soccer Blast,Unfinished Pixel,Unfinished Pixel,,73,22,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1399840,Neptunia Virtual Stars,"Idea Factory, Compile Heart",Idea Factory International,,140,119,0,"0 .. 20,000",0,0,0,0,4999,4999,0,4
1070150,SLAYERS FOR HIRE,Meta Games,Meta Games,,103,6,0,"0 .. 20,000",0,0,0,0,0,0,0,1
829780,Baby's on fire: 99 virgins,CSM,W.T.B.,,18,10,0,"0 .. 20,000",2,0,2,0,199,199,0,0
831260,KeyBoard Guitar Master,Headbang Studio,Headbang Studio,,12,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1503540,Mission IDLE,Renan Miguelote Vianna,Renan Miguelote Vianna,,15,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
593240,VR SUPER SPORTS,SAT-BOX,SAT-BOX,,60,37,0,"0 .. 20,000",0,0,0,0,1299,1299,0,3
1111620,Gloomy Eyes,"3DAR, Atlas V",ARTE France,,97,14,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1081720,Robo Run,cBlck,cBlck,,1,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1075200,TOHU,Fireart Games,The Irregular Corporation,,159,16,0,"0 .. 20,000",0,0,0,0,1049,1499,30,2
1256060,Cosmodread,White Door Games,White Door Games,,215,20,0,"0 .. 20,000",25,0,25,0,1499,1499,0,2
602200,Dreamlike Worlds,JustForward,JustForward,,19,12,0,"0 .. 20,000",0,0,0,0,99,99,0,0
914480,Boom Bits,Naughty Children at Play,Naughty Children at Play,,1,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
600600,MakeThatMoney,EcoGames,EcoGames,,18,17,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1408450,1x! Space Adventure,Lunar Madcap,Lunar Madcap,,3,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
597810,Shining Plume 2,Warfare Studios,Warfare Studios,,22,7,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1215830,Banana for Scale,"Marco Giammetti, Vincenzo Fabiano, Luca di Gennaro",Hypothermic Games,,1,0,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
915960,Gallows Choice,Softwaves Mini,Softwaves Dist.,,2,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1083480,Armadusa,WVV Games,WVV Games,,33,14,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1009450,Sankaku Renai: Love Triangle Trouble,ASa Project,NekoNyan Ltd.,,171,7,0,"0 .. 20,000",106,0,106,0,2999,2999,0,7
1157640,Sakura Fox Adventure,Winged Cloud,Winged Cloud,,110,14,0,"0 .. 20,000",92,0,92,0,249,999,75,5
1382200,Liquidators,1986 CL3,1986 CL3,,357,15,0,"0 .. 20,000",0,0,0,0,0,0,0,2
648580,428: Shibuya Scramble,"Spike Chunsoft Co., Ltd., Abstraction Games","Spike Chunsoft Co., Ltd.",,611,46,0,"0 .. 20,000",17465,0,17465,0,4999,4999,0,9
1254610,Belote - Learn & Play,Spiro Spero Games,Spiro Spero Games,,1,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
674580,Fare Thee Well,Watercress Studios,Watercress Studios,,114,7,0,"0 .. 20,000",0,0,0,0,0,0,0,1
1323000,Space Court,Uphill Promise,Uphill Promise,,93,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1414680,Geometry Rocket,Holystep Games,Holystep Games,,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1158470,Voxelgram,Procedural Level,Procedural Level,,240,6,0,"0 .. 20,000",1831,0,1831,0,999,999,0,20
1137700,AAW Wrestle Lab,VICO Game Studio,Reverb Triple XP,,24,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
429270,Didgery,Lotus Games,Zen Labs,,9,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
348800,Chester One,"Brilliant Blue-G, LLC","Brilliant Blue-G, LLC",,24,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
614050,Clumsy Knight 2,BIG WOOD GAMES,BIG WOOD GAMES,,7,11,0,"0 .. 20,000",0,0,0,0,299,299,0,0
602150,Desert Battle,威震天科技,威震天科技,,0,1,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1088880,Пацанский цитатник / Russian Test,Easy game,Game for people,,39,27,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1484030,Raw Element,FURYLZ,FURYLZ,,10,18,0,"0 .. 20,000",0,0,0,0,0,0,0,3
1008510,Who Is This Man,Cocopo,Cheesecake,,117,66,0,"0 .. 20,000",146,0,146,0,999,999,0,1
1481960,Death off the Cuff - Remastered,Simon Christiansen,SiChris Productions,,4,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
610860,Shogo: Mobile Armor Division,Monolith Productions,Interplay Entertainment Corp.,,88,36,0,"0 .. 20,000",0,0,0,0,999,999,0,1
1165170,Morok,Varoi games,Varoi games,,50,15,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1088110,Meowk and Frocco,del7in,Red twice potato,,2,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1501470,tanxy,IronRib,IronRib,,1,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0
572050,Call to Power II,Activision,Activision,,35,23,0,"0 .. 20,000",0,0,0,0,599,599,0,0
241300,Card City Nights 2,Ludosity,Ludosity,,121,16,0,"0 .. 20,000",0,0,0,0,799,799,0,1
622310,Amigo VR,Amigo VR Studio,Amigo VR Studio,,21,21,0,"0 .. 20,000",4,0,4,0,0,0,0,0
835600,Techwars Deathmatch,Argus Games,Argus Games,,12,7,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1483890,Loopomotive,Shy Pixel,Shy Pixel,,10,3,0,"0 .. 20,000",0,0,0,0,0,0,0,1
1234830,Warmth,"Spreadable Fruit Games, Brametjuhh, Zupami, YinUkume, Azurekai",Spreadable Fruit Games,,16,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1078280,Ruins Seeker,Nupuryu no sato,Kagura Games,,467,24,0,"0 .. 20,000",0,0,0,0,1999,1999,0,7
370620,Onyx,Valkyria Games,Valkyria Games,,9,5,0,"0 .. 20,000",0,0,0,0,699,699,0,0
614890,Cuit,Class-X Games,Class-X Games,,87,24,0,"0 .. 20,000",0,0,0,0,0,0,0,0
894340,Beat the Song,AAAGAMES,AAAGAMES,,41,7,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
549080,Tank Warfare: Tunisia 1943,Graviteam,Strategy First,,221,45,0,"0 .. 20,000",5375,0,5375,0,3999,3999,0,6
1169030,Monophobia,ProjectCyranis,ProjectCyranis,,3,5,0,"0 .. 20,000",0,0,0,0,399,399,0,0
836080,BARRAGE / 铁幕,Archetype Edge LTD.,Archetype Edge LTD.,,35,9,0,"0 .. 20,000",0,0,0,0,499,499,0,2
464260,Xeno Crisis,Bitmap Bureau,Bitmap Bureau,,53,4,0,"0 .. 20,000",0,0,0,0,1999,1999,0,4
836450,Heaven Will Be Mine,"Pillow Fight, Worst Girls Games",Pillow Fight,,287,21,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
1281920,Iron Reckoning,RobProductions,RobProductions,,1,0,0,"0 .. 20,000",0,0,0,0,1799,1799,0,0
610740,SuperCluster: Void,Logan McClure,None,,18,4,0,"0 .. 20,000",0,0,0,0,499,499,0,0
620050,Start10,Stardock,Stardock,,35,26,0,"0 .. 20,000",1,0,1,0,499,499,0,0
919240,HappyBlock,LydGameStudio,LydGameStudio,,2,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
593680,Rocking Pilot,"Gungrounds, Mad Head Games",Mad Head Games,,45,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1512290,UfoPilot : The Phadt Menace - Steam Edition,nornware AB,nornware AB,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1420060,Helix Slider,Kyle Rodgers,Kyle Rodgers,,77,3,0,"0 .. 20,000",0,0,0,0,0,0,0,1
1112620,Isles of Adalar,Peakway Software LLC,Peakway Software LLC,,71,43,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1146510,Deep Sleep Trilogy,scriptwelder,Armor Games Studios,,138,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
596710,Kith - Tales from the Fractured Plateaus,Screwy Lightbulb,Screwy Lightbulb,,38,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1010460,CivilContract,none,none,,5,22,0,"0 .. 20,000",0,0,0,0,0,0,0,0
218760,Mixcraft 8 Home Studio,"Acoustica, Inc.","Acoustica, Inc.",,383,39,0,"0 .. 20,000",269,0,269,0,3999,3999,0,46
595740,SAMURAI WARRIORS: Spirit of Sanada,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,340,78,0,"0 .. 20,000",0,0,0,0,4999,4999,0,12
1022480,KAMIKO,"SKIPMORE, ESQUADRA,inc., Kan.Kikuchi",Flyhigh Works,,94,12,0,"0 .. 20,000",0,0,0,0,299,499,40,3
833300,Fantasyland,Apillo,Apillo,,5,33,0,"0 .. 20,000",11,0,11,0,899,899,0,0
842520,Neon Void Runner,Falco Software,CX Distribution,,7,10,0,"0 .. 20,000",0,0,0,0,199,199,0,0
607210,Possessed,Volens Nolens Games,Volens Nolens Games,,35,25,0,"0 .. 20,000",0,0,0,0,499,499,0,2
1126990,PBA Pro Bowling,FarSight Studios,FarSight Studios,,97,29,0,"0 .. 20,000",0,0,0,0,1499,1499,0,3
933390,Mythical,"Laser Ranch, Inc.","Laser Ranch, Inc.",,11,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1063190,绽于枝垂樱下~Flowering Across the Hakugyokurou,凝冰剑斩,凝冰剑斩,,111,4,0,"0 .. 20,000",0,0,0,0,99,99,0,1
805820,Putin VS ISIS,"Nikita ""Ghost_RUS""",Ghost_RUS Games,,250,16,0,"0 .. 20,000",0,0,0,0,99,99,0,0
824470,My Maid Girlfriend,Genius inc.,Genius inc.,,22,5,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1482750,All Or Nothing: Waves of Steel,TMA Games LLC,TMA Games LLC,,71,7,0,"0 .. 20,000",0,0,0,0,1499,1499,0,12
820460,Hero Academy 2,BonusXP,Robot Entertainment,,81,30,0,"0 .. 20,000",0,0,0,0,0,0,0,0
244750,Aztez,Team Colorblind,Team Colorblind,,118,28,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
1201520,LRRL or RLLR,talalilulalilula,talalilulalilula,,1,2,0,"0 .. 20,000",0,0,0,0,300,300,0,0
581910,Iron Armada,Drakeling Labs,Drakeling Labs,,123,29,0,"0 .. 20,000",144,0,144,0,999,999,0,1
704670,Inexplicable Geeks: Dawn of Just Us,Stegalosaurus Game Development,Stegalosaurus Game Development,,3,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
631920,Somewhere on Zibylon,Mykhail Konokh,Mykhail Konokh,,20,10,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1006440,The Dame Was Loaded,Beam Software,Ziggurat,,13,3,0,"0 .. 20,000",0,0,0,0,699,699,0,0
585820,Leylines,Crystal Shard,Crystal Shard,,3,6,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
549700,Orphan,Windy Hill,2Dimensions,,32,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
977160,HORSE,cornthea,cornthea,,75,61,0,"0 .. 20,000",0,0,0,0,0,0,0,0
644480,Outbreak: The New Nightmare,Dead Drop Studios LLC,Dead Drop Studios LLC,,174,85,0,"0 .. 20,000",0,0,0,0,649,1299,50,0
617590,Affliction,Corrosive Studios LLC,Corrosive Studios LLC,,25,19,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1337330,Woden GP,Vijuda,Vijuda,,20,4,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1090560,Boy VS Genius 贫穷少年与校园名人的生死对决,"黒い天使, XNZONE",XNZONE,,67,15,0,"0 .. 20,000",0,0,0,0,99,99,0,0
904500,Grompula,Evan Hecht,Evan Hecht,,24,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1420050,Loot Grind Simulator,GG Undroid Games,GG Undroid Games,,148,36,0,"0 .. 20,000",0,0,0,0,0,0,0,4
1167320,Artificial Extinction,100Hr Games,100Hr Games,,175,43,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0
630170,Murder In Tehran's Alleys 1933,RSK Entertainment,Strategy First,,7,8,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1258440,BLIND QUEST - The Enchanted Castle,Associazione Audiogames,IV Productions,,2,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
912210,Achievement Collector: Cat,QUIKIN Games,QUIKIN Games,,17,37,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1173250,DE:VOID,Eggion,Eggion,,23,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1094580,Ecio,TeamDAB,TNI Multimedia,,23,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0
923970,Space Company Simulator,Intermarum,All in! Games,,56,99,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
843900,Demon's Rise - War for the Deep,Wave Light Games Inc.,Wave Light Games Inc.,,76,12,0,"0 .. 20,000",0,0,0,0,699,699,0,3
922150,Ink Plane,Artur Petrov,Artur Petrov,,45,10,0,"0 .. 20,000",0,0,0,0,99,99,0,0
545180,Muffled Warfare - Echolocation Shooter,Gattai Games,Gattai Games,,92,17,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1258410,Shinobi no Okite/The three female ninjas,Panther Software,Yumeville inc.,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
543240,√Letter - Root Letter -,"KADOKAWA GAMES, LTD.","KADOKAWA GAMES, LTD.",,344,79,0,"0 .. 20,000",4,0,4,0,1999,1999,0,5
655120,Space Hero Line,Oriplay,"Cristian Manolachi, Atomic Fabrik",,38,27,0,"0 .. 20,000",36,0,36,0,49,99,51,0
352810,Yukie: A Japanese Winter Fairy Tale,ImCyan,PLAYISM,,22,8,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1401530,Project Existence - Multiplayer Sandbox,Arctic Theory,Arctic Theory,,20,19,0,"0 .. 20,000",0,0,0,0,0,0,0,0
650680,Golem Creation Kit,Illuminated Games,AAD Productions,,41,15,0,"0 .. 20,000",0,0,0,0,499,499,0,0
640970,In Game Adventure: Legend of Monsters,Moraes Game Studio,Moraes Game Studio,,93,30,0,"0 .. 20,000",7,0,7,0,0,0,0,0
787850,Heroine Anthem Zero 2  -Scars of Memories-,WindThunder Studio,Skywalker HK,,194,10,0,"0 .. 20,000",57,0,57,0,989,1099,10,5
704020,Master Arena,Powered Games Entertainment,Powered Games Entertainment,,33,6,0,"0 .. 20,000",0,0,0,0,999,999,0,0
664350,German Fortress 3D,"Nikita ""Ghost_RUS""",Ghost_RUS Games,,19,29,0,"0 .. 20,000",4,0,4,0,299,299,0,0
1237690,HVOR,"OFFMONREAL, Alex Fedorchenko, Andrey Antonov, Kirill Fedishin, Andrey Zuev",OFFMONREAL GAMES,,25,16,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1090370,Aozora Under Girls - Karisome Irony,Hepu Pictures Entertainment Company,Shanghai Lusion Computer Software Co. Ltd.,,4,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
647040,Riaaf The Spider,"Evgeny Osmet, .ez Games",.ez Games,,91,19,0,"0 .. 20,000",0,0,0,0,99,99,0,1
1304340,Monster Energy Supercross - The Official Videogame 4,Milestone S.r.l.,Milestone S.r.l.,,217,161,0,"0 .. 20,000",0,0,0,0,4999,4999,0,30
825580,Grotoro,Concrete Games,Concrete Games,,16,6,0,"0 .. 20,000",1,0,1,0,0,0,0,0
995840,Road to Guangdong - Road Trip Car Driving Simulator Story-Based Indie Title (公路旅行驾驶游戏),Just Add Oil Games,Excalibur Games,,50,88,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1153330,Puzzle Patrol,Iterative Interactive,Iterative Interactive,,5,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
652570,Mystika 3 : Awakening of the dragons,Unikgame,Unikware,,50,3,0,"0 .. 20,000",0,0,0,0,499,499,0,2
1395330,Venture Valley,The Singleton Foundation,Singleton Foundation for Financial Literacy and Entrepreneurship,,14,14,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1420720,无名录,独资个人,独资个人,,11,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1014460,Nothing!,empty studios,empty studios,,33,19,0,"0 .. 20,000",0,0,0,0,99,99,0,0
671260,GOKEN,GIANTY Inc.,GIANTY Inc.,,53,23,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
865820,Psychedelica of the Black Butterfly/검은 나비의 사이키델리카/黑蝶幻境,IDEA FACTORY,"Intragames Co.,Ltd",,320,63,0,"0 .. 20,000",0,0,0,0,2999,2999,0,6
674310,THE 2048,Thick &amp; Thin,Thick &amp; Thin,,58,8,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1095790,恋爱总动员/Love Date,"F191, 中闻影视","F191, 中闻影视",,81,13,0,"0 .. 20,000",0,0,0,0,199,199,0,0
759570,Decay of Logos,Amplify Creations,Rising Star Games,,106,74,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
665310,Tank Battle: Pacific,HexWar Games,HexWar Games,,16,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1071100,Boom 3D,Global Delight Technologies Pvt. Ltd.,Global Delight Technologies Pvt. Ltd.,,283,26,0,"0 .. 20,000",6220,0,6220,0,1699,1699,0,171
1023060,Yet Another Survival Game,RewindApp,RewindApp,,10,12,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1361150,Day Island,MACKINN7,MACKINN7,,8,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1266600,亦春秋 Power Of Seasons,丹橘游戏,Phoenix Games,,602,281,0,"0 .. 20,000",866,0,1216,0,1299,1299,0,1
671810,The Adventures of Capitano Navarro,Don Emídio Navarro Games,Sometimes You,,15,32,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1020800,CAR TUNE: Project,Vertices Software,Vertices Software,,159,48,0,"0 .. 20,000",0,0,0,0,1299,1299,0,4
887900,egg is broken. heart is too.,Curious Visions,Curious Visions,,86,15,0,"0 .. 20,000",60,0,60,0,299,299,0,0
751220,ETHEREAL,"Nicolás Recabarren, Tomás Batista",Nonsense Arts,,108,11,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1331620,The Last Survey,Nicholas O'Brien,Nicholas O'Brien,,16,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1022150,Bios Ex - Yami no Wakusei,Gogen Soft,Gamera Interactive,,7,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
724390,Rigid Force Alpha,com8com1 Software,com8com1 Software,,72,19,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
672250,Plexus,Plexus team,Plexus team,,17,5,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1354750,A-Star Theft,Kehler Creations,Kehler Creations,,4,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1427620,Caapora Adventure - Ojibe's Revenge,Overaction Game Studio,Overaction Game Studio,,20,3,0,"0 .. 20,000",0,0,0,0,599,599,0,0
663200,Rift Coaster HD Remastered VR,Ignibit,Ignibit,,31,47,0,"0 .. 20,000",15,0,15,0,99,99,0,0
683220,Business-hooiznes,"Nikita ""Ghost_RUS"", Underanger TheGachiWarrior",Ghost_RUS Games,,36,31,0,"0 .. 20,000",0,0,0,0,99,99,0,0
806490,As We Know It,Jaime Scribbles Games,Jaime Scribbles Games,,14,2,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1102780,Desert Of The Dead,KuKusFs Production,KuKusFs Production,,256,120,0,"0 .. 20,000",0,0,0,0,99,199,50,0
1025320,Forever Lost: Episode 2,Glitch Games Ltd,Glitch Games Ltd,,1,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
690240,Trivia Vault: Classic Rock Trivia,Ripknot Systems,Ripknot Systems,,44,29,0,"0 .. 20,000",0,0,0,0,999,999,0,0
675990,Questr,Mutant Entertainment Studios,Mutant Entertainment Studios,,19,8,0,"0 .. 20,000",0,0,0,0,299,299,0,0
851940,Dirt Bike Insanity,dev4play,dev4play,,4,6,0,"0 .. 20,000",0,0,0,0,0,0,0,0
661120,Mercury: Cascade into Madness,Astronomic Games,New Reality Games,,38,8,0,"0 .. 20,000",25,0,14,0,899,899,0,0
1103940,New Zealand Virtual Debating Chamber,"RealityVirtual.co, M-Theory","realityVirtual.co, New Zealand Parliament",,22,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1265810,Spacen: The Beginning,ECHTNICE GmbH,ECHTNICE GmbH,,11,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
677220,Silver Tale,Playcademy,Shaman Game Studios,,50,21,0,"0 .. 20,000",0,0,0,0,699,699,0,3
883130,New Star Manager,New Star Games Ltd.,Five Aces Publishing Ltd.,,279,40,0,"0 .. 20,000",0,0,0,0,1999,1999,0,13
689070,Asyula 方舟之链,ShiinaYashiro,ShiinaYashiro,,203,23,0,"0 .. 20,000",0,0,0,0,199,199,0,0
676730,Behind The Door,Dio Alias Games,Dio Alias Games,,46,34,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1268730,Impulse Control,"Nathan Bissonnette, Ethan Barber, Steven Garcia, Mikal Saltveit, Paul Mass",Impulse Control,,0,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
941570,Relicta,Mighty Polygon,Ravenscourt,,168,62,0,"0 .. 20,000",7,0,7,0,1999,1999,0,3
1503990,Tomorrow,Extra Nice,Extra Nice,,19,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
853140,Adeptus Titanicus: Dominus,Membraine Studios,Membraine Studios,,299,142,0,"0 .. 20,000",293,0,293,0,2999,2999,0,5
707340,Awakening,AwingSoft,AwingSoft,,7,2,0,"0 .. 20,000",0,0,0,0,0,0,0,0
682140,Undead Development,"Masterstrike, LadrikDev",Masterstrike,,211,59,0,"0 .. 20,000",250,0,250,0,1799,1799,0,2
1366360,HuH?: and the Adventures of something,StarSystemStudios,StarSystemStudios,,34,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
856490,Falling words,Mikhail Melnikov,SA Industry,,58,33,0,"0 .. 20,000",14,0,14,0,999,999,0,0
740810,Pleasure Puzzle:Workshop 趣拼拼：拼图工坊,冷笑黑妖,冷笑黑妖,,154,19,0,"0 .. 20,000",0,0,0,0,99,99,0,0
818050,Wormster Dash,GAMELAB,GAMELAB,,44,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
835530,魔物娘物语,langqi,langqi,,25,19,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1363020,100-Level Dungeon,Jonathan.S,Jonathan.S,,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
936040,Master of Mutations,Jigsaw Unravel,Jigsaw Unravel,,12,8,0,"0 .. 20,000",0,0,0,0,399,399,0,0
699550,Forest Guardian,Vyacheslav Shilikhin,OnBlind,,24,46,0,"0 .. 20,000",0,0,0,0,1299,1299,0,0
