appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
1273940,Fight with love - deckbuilder datingsim,Marginal act,Woo Foo games,,3,5,0,"0 .. 20,000",0,0,0,0,839,1399,40,0
647650,Space Avenger – Empire of Nexx,"Clement Willay Games, ILIKESCIFI Games",Clickteam,,14,5,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1278190,Jumpala,Yokereba Games,Versus Evil,,26,3,0,"0 .. 20,000",0,0,0,0,999,999,0,1
1285600,Daiichi Dash,KKM Interactive Entertainment UG,KKM Interactive Entertainment UG,,6,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1043710,Unlanded,Borys Koreniev,Borys Koreniev,,11,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1231940,Cardnarok: Raid with Gods,Greedy Wolf Studio,"Greedy Wolf Studio, HeartBeat Games",,57,14,0,"0 .. 20,000",0,0,0,0,1999,1999,0,2
1154990,War Saber,Pixel Framers LLC,Pixel Framers LLC,,9,13,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1090060,Weapon Hacker,Luke Rissacher,Luke Rissacher,,25,0,0,"0 .. 20,000",0,0,0,0,999,999,0,1
1180900,Winter War,The Strategy Game Studio,Avalon Digital,,37,2,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1166350,Alexis Almighty: Daughter of Hercules,Jetdogs Studios,"Jetdogs Studios, Whalebox",,3,3,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1268100,War Islands: A Co-op Adventure,Biduba Version,Biduba Version,,17,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1276180,Inside Explorer,Interspectral,Interspectral,,4,0,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1285930,TYPICAL RUSSIAN QUARANTINE,Labanov,Kupitman,,0,6,0,"0 .. 20,000",0,0,0,0,1599,1599,0,0
1273540,Mail Mole,"Talpa Games, Undercoders",Undercoders,,123,4,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
1264920,Endgame: Road To Salvation,Indie/Anon Games,Indie/Anon Games,,3,1,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1292540,Escape: The Brother's Saloon,"Woodcrest Games, LLC","Woodcrest Games, LLC",,55,16,0,"0 .. 20,000",0,0,0,0,799,799,0,1
1205170,Super Magbot,Astral Pixel,Team17,,74,5,0,"0 .. 20,000",0,0,0,0,1007,1799,44,1
1137270,Palladium: Adventure in Greece,NLB project,NLB project,,8,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1016000,NERVE,Gunfish Games,Gunfish Games,,19,0,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1290160,DOUDY,Egea Game,Egea clement,,10,10,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1266890,Tactical Troops: Anthracite Shift,QED Games,QED Games,,30,4,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
1288070,LightBall,Coffee Studio,Coffee Studio,,18,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1276890,The Lilliputian Runner,BitByteSeeker,BitByteSeeker,,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1265660,One More Shot,Thucyidides Games,Thucydides Games,,2,2,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1244050,Realm Hacker,KaiChih Tseng,KAICHIH Games,,2,0,0,"0 .. 20,000",0,0,0,0,1599,1599,0,0
1282880,PUZZL,Terra Jogos,Terra Jogos,,6,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1140540,Lonely Arts,Unigue Pig,Unigue Pig,,4,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1293780,Fear the Dark Unknown: Chloe,Dreamlight Games Studios SL,Dreamlight Games Studios SL,,11,1,0,"0 .. 20,000",0,0,0,0,1399,1399,0,0
1269830,KnotBot,BeetBomb,BeetBomb,,33,10,0,"0 .. 20,000",0,0,0,0,1199,1199,0,0
1292140,Grim Tales: The Generous Gift Collector's Edition,Elephant Games,Big Fish Games,,6,1,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1289170,Defenders of the West,Jura Ex Alto,Jura Ex Alto,,7,0,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1290040,Intemporel,Flying Butter,Flying Butter,,6,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1290670,Freedom! Do or Die,Julian Henley,Indie Retro Games,,5,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1266380,Super No Crying in Baseball,Exploding Knees,Exploding Knees,,4,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
1286370,Project RTD: Random Tower Defense VR,JAMONG,NGELGAMES,,38,7,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1285870,Little Bunny,Adato Games,Adato Games,,22,8,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1208950,Freight Simulator,"New Games Waves, Softwaves",Softwaves Dist.,,23,13,0,"0 .. 20,000",0,0,0,0,449,599,25,0
1235770,Volleyballed,Fun Infused Games,Fun Infused Games,,2,0,0,"0 .. 20,000",0,0,0,0,399,399,0,0
