appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
827110,The Three Musketeers - D'Artagnan & the 12 Jewels,Mzone Studio,Microïds Indie,,6,6,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1103880,Bullet Roulette VR,Fibrum Limited,Fibrum Limited,,250,40,0,"0 .. 20,000",147,0,227,0,799,799,0,0
734540,The Sapper,Educational Games,Educational Games,,15,17,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1164000,六阶谜题 six-step mystery,章鱼罐头制作组,章鱼罐头制作组,,442,50,0,"0 .. 20,000",0,0,0,0,699,699,0,6
645290,Mechanism,Alexander Goodwin,Alexander Goodwin,,84,39,0,"0 .. 20,000",77,0,77,0,1299,1299,0,0
1431470,Mythos Ever After: A Cthulhu Dating Sim,Stegalosaurus Game Development,Stegalosaurus Game Development,,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1423880,Grid Fight - Mask of the Goddess - First Boot,Playtra Games,Playtra Games,,5,1,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1214980,The Line,ARVORE Immersive Experiences,ARVORE Immersive Experiences,,21,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
736860,Hidden Object Adventure: Around the World in 80 Days,Crisp App Studio,Crisp App Studio,,113,48,0,"0 .. 20,000",0,0,0,0,299,299,0,1
1237700,Building the Universe: The Beginning of Time,TheBeamer LLC,TheBeamer LLC,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,0
498740,Way of Redemption,Pixel Cream,Pixel Cream,,33,13,0,"0 .. 20,000",0,0,0,0,699,699,0,0
744220,AI Dummy,Narko Games,Narko Games,,23,36,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1198340,Summoner VR,Broadway Entertainment Group Interactive,waycoder,,1,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
701420,Ne no Kami - The Two Princess Knights of Kyoto Part 2,Kuro Irodoru Yomiji,Sekai Project,,82,4,0,"0 .. 20,000",0,0,0,0,999,999,0,0
745370,Purple Heart,Artalasky,Artalasky,,54,45,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
965030,Run Naked Woman Run,Tero Lunkka,Tero Lunkka,,18,11,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1335600,Tiny T,Artemis Computer Technologies,Artemis Computer Technologies,,2,0,0,"0 .. 20,000",0,0,0,0,99,99,0,0
923590,Forebearers,Sandspire Interactive,Sandspire Interactive,,56,44,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
724080,The Ino Chronicles: Ascension,Chromethean Productions,Chromethean Productions,,8,4,0,"0 .. 20,000",0,0,0,0,199,199,0,0
385850,Life in the Dorms,Moment Games,"Oh, a Rock! Studios",,8,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
758320,Cursed Lands,Winter Wolves,Winter Wolves,,63,20,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
721470,Snake Treasure Chest,Ragıp Hatunoğlu,Pedica Games,,3,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
976420,My so-called future girlfriend (미래의 여친님이 나에게 인사를 건네왔다),"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd., Digicon",,171,10,0,"0 .. 20,000",0,0,0,0,499,499,0,0
745340,Super Meat Shooter,Drop_Dead_Fred (Фред),"Droid Riot, Coconut Tree Studio",,20,44,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1232460,Onee Chanbara ORIGIN,Tamsoft,D3 PUBLISHER,,448,201,0,"0 .. 20,000",20,0,20,0,5999,5999,0,4
1536390,Dubstep Bird,StarSystemStudios,StarSystemStudios,,15,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
16620,Monster Trucks Nitro ,Redlynx Ltd,Miniclip.com,,27,16,0,"0 .. 20,000",66,0,66,0,1999,1999,0,0
27050,Fatale,Tale of Tales,Tale of Tales,,62,50,0,"0 .. 20,000",0,0,0,0,699,699,0,0
27200,Summer Athletics,49 Games,DTP Entertainment,,21,16,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1371700,Divinest Light,Gleb Mirolyubov,Gleb Mirolyubov,,4,6,0,"0 .. 20,000",0,0,0,0,299,299,0,0
790230,Zombie Clicker Defense,LillyWelland inc.,Bitlock Studio,,23,24,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1039830,彼岸画廊/Nether Gallery,HongShou Studio,HongShou Studio,,165,23,0,"0 .. 20,000",0,0,0,0,699,699,0,0
1352540,Sentience,Red Meat Games,Red Meat Games,,67,16,0,"0 .. 20,000",0,0,0,0,0,0,0,1
111000,The Clockwork Man,Total Eclipse,Total Eclipse,,47,37,0,"0 .. 20,000",296,0,296,0,699,699,0,1
710220,DreadStar: The Quest for Revenge,Augmented Irreality,Augmented Irreality,,30,4,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
213350,MDK2 HD,Overhaul Games,Interplay Inc.,,73,52,0,"0 .. 20,000",0,0,0,0,1499,1499,0,2
222180,Mushroom Men: Truffle Trouble,Red Fly Studio,Red Fly Studio,,22,15,0,"0 .. 20,000",17,0,33,0,299,299,0,0
229890,Joe Danger,Hello Games,Hello Games,,77,15,0,"0 .. 20,000",518,0,518,0,1499,1499,0,0
230780,articy:draft,Articy Software,Articy Software,,73,10,0,"0 .. 20,000",0,0,0,0,0,0,0,7
237970,Memento Mori 2,Centauri Production,Bohemia Interactive,,79,30,0,"0 .. 20,000",77,0,77,0,2499,2499,0,1
240340,Space Ace,Digital Leisure Inc.,Digital Leisure Inc.,,100,17,0,"0 .. 20,000",26,0,26,0,999,999,0,0
252970,McDROID,Elefantopia,Elefantopia,,131,45,0,"0 .. 20,000",0,0,0,0,2499,2499,0,0
262080,Iron Soul,BluBee Games,Effat Effati,,11,48,0,"0 .. 20,000",94,0,94,0,499,499,0,0
1136830,Deep Race: Battle,Raciebug,"Tero Lunkka, Raciebug",,13,14,0,"0 .. 20,000",0,0,0,0,199,199,0,0
268930,Malevolence: The Sword of Ahkranox,Visual Outbreak,Visual Outbreak,,61,26,0,"0 .. 20,000",921,0,921,0,2499,2499,0,0
273740,Extreme Roads USA,United Independent Entertainment GmbH,United Independent Entertainment GmbH,,7,59,0,"0 .. 20,000",0,0,0,0,899,899,0,0
1552730,Fireworks Simulator: Realistic,SnowBaby Games,SnowBaby Games,,55,9,0,"0 .. 20,000",0,0,0,0,299,299,0,1
280890,Ghostship Aftermath,MAG Studios,MAG Studios,,40,60,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1378330,Speedgunner Ultra,ELIXOR,ELIXOR,,18,0,0,"0 .. 20,000",0,0,0,0,599,599,0,0
700200,20 Minute Metropolis - The Action City Builder,"Dejobaan Games, LLC","Dejobaan Games, LLC, Humble Bundle",,24,10,0,"0 .. 20,000",0,0,0,0,299,299,0,0
291370,Undead Overlord,JumpCore Productions,JumpCore Productions,,52,134,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
291430,Lost Marbles,Binary Takeover,Binary Takeover,,36,12,0,"0 .. 20,000",272,0,272,0,999,999,0,0
294650,Putt-Putt Goes to the Moon,Humongous Entertainment,"Humongous Entertainment, Nightdive Studios",,140,12,0,"0 .. 20,000",0,0,0,0,699,699,0,2
296280,TownCraft,"Flat Earth Games, Epiphany Games",Flat Earth Games,,36,59,0,"0 .. 20,000",1,0,1,0,999,999,0,0
1133120,Ecosystem,Tom Johnson,Slug Disco Studios,,145,28,0,"0 .. 20,000",0,0,0,0,1999,1999,0,7
301250,SPORT1 Live : Duel,Sport1 GmbH,Sport1 GmbH,,3,8,0,"0 .. 20,000",0,0,0,0,499,499,0,0
870990,!LABrpgUP!,UPandQ,UPandQ,,21,25,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1250560,Chess Sudoku,Studio Goya,Studio Goya,,127,5,0,"0 .. 20,000",0,0,0,0,499,499,0,17
773740,Overpass,Studio Bean,Studio Bean,,82,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1399300,SOK PRO,Siberian Mouse,Siberian Mouse,,52,1,0,"0 .. 20,000",0,0,0,0,199,199,0,0
916060,Loca-Love My Cute Roommate,Frontwing,Frontwing USA,,77,7,0,"0 .. 20,000",0,0,0,0,1199,1999,40,0
312630,OTTTD,SMG Studio,SMG Studio,,237,73,0,"0 .. 20,000",164,0,164,0,799,799,0,1
1333650,Kingdoms In Chaos,Perish Arts,Perish Arts,,22,15,0,"0 .. 20,000",0,0,0,0,499,499,0,0
315840,Catacomb Kids,FourbitFriday,FourbitFriday,,486,48,0,"0 .. 20,000",0,0,0,0,1599,1599,0,4
316660,Toast Time,Force Of Habit,Force Of Habit,,59,17,0,"0 .. 20,000",196,0,196,0,499,499,0,0
317330,Defenders of Time,Four Lights,Four Lights,,18,27,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1476940,Skinwalkers,Luis R. Gamboa,BoneYard Crew,,2,3,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1030090,Legend of GBC Tycoon GBC土豪金传说,绚丽奈落,0Cube,,46,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0
321880,Aveyond 3-3: The Lost Orb,"Amaranth Games, LLC",Degica,,18,7,0,"0 .. 20,000",0,0,0,0,999,999,0,0
325470,1953: NATO vs Warsaw Pact,Wastelands Interactive,Wastelands Interactive,,17,47,0,"0 .. 20,000",0,0,0,0,1999,1999,0,0
325630,Arms Dealer,"Case in Point Studios, LLC","Case in Point Studios, LLC",,86,111,0,"0 .. 20,000",6,0,6,0,0,0,0,1
1489330,Tower Defense Hero,SRN Game Studio,SRN Game Studio,,8,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
331450,Disney•Pixar Finding Nemo,KnowWonder,Disney,,67,28,0,"0 .. 20,000",0,0,0,0,999,999,0,0
335220,But to Paint a Universe,Mårten Jonsson,JMJ Interactive,,19,15,0,"0 .. 20,000",0,0,0,0,499,499,0,0
893590,Monopolist: Technological Revolution,UA Games,NEBOCRY,,4,8,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1265730,Welcome To... Chichester OVN 3 : The Mysterious Affair At The Violet Hotel,Triority Interactive Novels,Triority Interactive Novels,,6,4,0,"0 .. 20,000",0,0,0,0,99,199,50,0
746840,Chronicles of Magic: Divided Kingdoms,The House of Fables,Artifex Mundi,,101,26,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
337450,Dream Tale,Green Lava Studios,Strategy First,,25,6,0,"0 .. 20,000",0,0,0,0,99,499,80,0
339500,Blasted Fortress,Dapper Swine,Dapper Swine,,4,10,0,"0 .. 20,000",0,0,0,0,499,499,0,0
340750,Gunslugs 2,Orangepixel,Orangepixel,,17,18,0,"0 .. 20,000",406,0,406,0,899,899,0,0
1411200,Critter Clicker,TimeWastingGames,TimeWastingGames,,46,24,0,"0 .. 20,000",0,0,0,0,0,0,0,3
341440,BANZAI PECAN: The Last Hope For the Young Century,SERIOUS*IMPACT WORKS,"Zanza Studios, LLC.",,39,50,0,"0 .. 20,000",0,0,0,0,299,299,0,0
341820,Plush,Red Head Games,Red Head Games,,65,12,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1304310,Ace of Space,OMEGACORE,OMEGACORE,,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,0
345290,The Quivering,Charybdis Ltd,Alternative Software Ltd,,7,6,0,"0 .. 20,000",0,0,0,0,399,399,0,0
349690,ARMED SEVEN,ASTRO PORT,Henteko Doujin,,58,3,0,"0 .. 20,000",0,0,0,0,499,499,0,0
351900,Pregnancy,Locomotivah,Locomotivah,,209,146,0,"0 .. 20,000",55,0,55,0,0,0,0,0
1065550,Block Busters,Arctic Fox Game Studios,Arctic Fox Game Studios,,16,7,0,"0 .. 20,000",0,0,0,0,0,0,0,0
353790,Spud!,Charybdis Ltd,Alternative Software Ltd,,15,4,0,"0 .. 20,000",0,0,0,0,399,399,0,0
99200,YOU DON’T KNOW JACK,Jellyvision,Nordic Games,,104,11,0,"0 .. 20,000",29,0,29,0,0,0,0,0
297620,Rocko's Quest,Revistronic,Revistronic,,33,19,0,"0 .. 20,000",0,0,0,0,49,499,90,0
795230,Venture Arctic,Pocketwatch Games,Pocketwatch Games,,2,3,0,"0 .. 20,000",0,0,0,0,199,199,0,0
348400,BattleLore: Command,Fantasy Flight Games,"Fantasy Flight Publishing, Inc.",,72,41,0,"0 .. 20,000",0,0,0,0,699,699,0,0
904320,My Holiday,StellarXiela,StellarXiela,,174,7,0,"0 .. 20,000",0,0,0,0,499,499,0,1
345140,Crystal Rift,Psytec Games Ltd,Psytec Games Ltd,,75,51,0,"0 .. 20,000",0,0,0,0,999,999,0,0
974830,The Art Theft by Jay Doherty,Google,Google,,25,2,0,"0 .. 20,000",1,0,1,0,0,0,0,0
1132880,The Pilgrim,Freeminds,DigiPen Institute of Technology,,59,1,0,"0 .. 20,000",0,0,0,0,0,0,0,1
773230,The Evil Party,Irvin Vaush,Irvin Vaush,,22,20,0,"0 .. 20,000",0,0,0,0,99,99,0,0
361830,in Space,Ed Curtis-Sivess,Ysty Games,,84,19,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1212960,Knight Dice,Prince Game Studio,Prince Game Studio,,7,2,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1072640,Beat Blast,Woolly Walrus Games,Woolly Walrus Games,,183,7,0,"0 .. 20,000",0,0,0,0,1399,1399,0,4
366610,Not without my donuts,"Ben Aprigliano, Stefan Evers","Evilized productions, Different donut",,23,26,0,"0 .. 20,000",193,0,245,0,199,199,0,0
663210,12 Labours of Hercules VII: Fleecing the Fleece (Platinum Edition),"Jetdogs Studios, Zoom Out Games",Jetdogs Studios,,121,12,0,"0 .. 20,000",127,0,127,0,299,299,0,6
1029240,Hentai Survive Island,CggtGroup,CggtGroup,,100,45,0,"0 .. 20,000",0,0,0,0,99,99,0,0
923400,苍夜,16air,Ningbing Games,,5,3,0,"0 .. 20,000",0,0,0,0,99,99,0,0
362780,18 Wheels of Steel: Extreme Trucker 2,SCS Software,Cosmi Valusoft,,88,32,0,"0 .. 20,000",680,0,680,0,999,999,0,0
362740,Age of Enigma: The Secret of the Sixth Ghost,Casual Box Games,Cosmi Valusoft,,27,11,0,"0 .. 20,000",0,0,0,0,999,999,0,0
991790,Magnesia,Toruko Games,Toruko Games,,56,19,0,"0 .. 20,000",0,0,0,0,0,0,0,0
359260,Green Moon,Absolutist Ltd.,Absolutist Ltd.,,15,11,0,"0 .. 20,000",153,0,211,0,699,699,0,0
1274930,Planet 2000,Bionic Pony,Triskelia Games,,2,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
364100,Space Robot Samurai Zombie Slayer,Brandon Brizzi,Brandon Brizzi,,15,7,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1214410,Zooma VR,Gizmo VR LTD,Gizmo VR LTD,,206,12,0,"0 .. 20,000",47,0,47,0,599,599,0,2
1522190,ASTRA,Amemi Kinosuke,Personal,,9,4,0,"0 .. 20,000",0,0,0,0,0,0,0,0
377760,Fox & Flock,Smarter Games,Flying Interactive,,153,27,0,"0 .. 20,000",0,0,0,0,199,199,0,0
1442410,Pingers,Allen Games,Allen Games,,14,0,0,"0 .. 20,000",0,0,0,0,499,499,0,0
636070,Corridor Z,Mass Creation,Mass Creation,,67,7,0,"0 .. 20,000",0,0,0,0,799,799,0,0
368830,Adventure in the Tower of Flight,"Pixel Barrage Entertainment, Inc.","Pixel Barrage Entertainment, Inc.",,75,15,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1552630,Moonwave Overdrive,Virtual Edition,Virtual Edition,,2,2,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1376940,Monster Killer,Laush Dmitriy Sergeevich,Laush Studio,,4,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1002210,孤岛(Isolated Island),LixiaoYao,LiXiaoYao,,23,1,0,"0 .. 20,000",0,0,0,0,299,299,0,0
382920,RETSNOM,Somi,Zero Rock Entertainment,,62,18,0,"0 .. 20,000",134,0,169,0,499,499,0,0
372720,The Language Game,Tap To Win,Tap To Win,,13,9,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1220070,Underground Miner,PhantomHeadache,PhantomHeadache,,0,1,0,"0 .. 20,000",0,0,0,0,99,99,0,0
352580,Hidden: On the trail of the Ancients,Lost Spell,Lost Spell,,53,27,0,"0 .. 20,000",0,0,0,0,999,999,0,0
926210,Incoming Evil,Codeless Man Games,Codeless Man Games,,22,5,0,"0 .. 20,000",0,0,0,0,199,199,0,0
374950,ADventure Lib,Fancy Fish Games,Fancy Fish Games,,43,57,0,"0 .. 20,000",0,0,0,0,199,199,0,0
380990,B.A.D Battle Armor Division,Crian Soft,Crian Soft,,26,25,0,"0 .. 20,000",0,0,0,0,599,599,0,0
374050,Infinium Strike,Codex Worlds,1C Entertainment,,39,31,0,"0 .. 20,000",0,0,0,0,999,999,0,0
348340,Siege Wars,RunServer,RunServer,,94,46,0,"0 .. 20,000",1,0,1,0,199,199,0,1
383710,Princess Kaguya: Legend of the Moon Warrior,Zoo Corporation,Zoo Corporation,,23,44,0,"0 .. 20,000",171,0,171,0,1099,1099,0,0
1010270,Nether: The Untold Chapter,Fredaikis AB,Nether Productions LLC,,154,97,0,"0 .. 20,000",0,0,0,0,1499,1499,0,0
388360,Shoppy Mart: Steam Edition,Pezomi,Pezomi,,56,24,0,"0 .. 20,000",0,0,0,0,199,199,0,0
298360,Immortal Defense,Studio Eres,Studio Eres,,148,20,0,"0 .. 20,000",1,0,1,0,999,999,0,2
373120,Bernie Needs Love,Protomni Multimedia,Protomni Multimedia,,11,11,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1151750,mmmmm donuts arhhh......,Easy game,Game for people,,18,8,0,"0 .. 20,000",0,0,0,0,99,99,0,0
1452080,Simply Parkour,,Marmalade Game Studio Ltd,,5,4,0,"0 .. 20,000",0,0,0,0,299,299,0,0
1359850,Zombies Must Die,Funny Face Games,Funny Face Games,,10,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1412580,Sword of Destiny,Talha Emre Gülap,RoseWater Studios,,121,19,0,"0 .. 20,000",0,0,0,0,199,199,0,0
991560,ONE PUNCH MAN: A HERO NOBODY KNOWS,Spike Chunsoft Co. Ltd.,BANDAI NAMCO Entertainment,,351,321,0,"0 .. 20,000",0,0,0,0,5999,5999,0,9
395400,Freedom Cry,Warfare Studios,Warfare Studios,,25,22,0,"0 .. 20,000",0,0,0,0,209,699,70,0
355630,Leo’s Fortune - HD Edition,1337 &amp; Senri AB,Tilting Point,,239,20,0,"0 .. 20,000",0,0,0,0,699,699,0,2
1378820,Escaping Hell,Sarah Werum,Sarah Werum,,2,0,0,"0 .. 20,000",0,0,0,0,799,799,0,0
1076750,Dream Engines: Nomad Cities,Suncrash,"Suncrash, Gamera Game",,193,60,0,"0 .. 20,000",0,0,0,0,2999,2999,0,89
968420,Fururu Project : Ruby,Meowshmallow Studio,Meowshmallow Studio,,112,5,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1245170,F-117A Stealth Fighter (NES edition),"MicroProse Software, Inc.",Retroism,,3,1,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1144140,Pillars of Dust,Retreaux Games,Something Classic Games LLC,,25,1,0,"0 .. 20,000",0,0,0,0,699,699,0,0
378810,Steamroll,Anticto,Anticto,,47,15,0,"0 .. 20,000",0,0,0,0,999,999,0,0
1093870,Block,songchenliang,songchenliang,,5,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
407150,Trap Them - Sniper Edition,Juri Schupilo,Juri Schupilo,,13,12,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1090190,Winds of Change - The Opening Act,Tall Tail Studios,Tall Tail Studios,,67,10,0,"0 .. 20,000",0,0,0,0,0,0,0,0
397180,Command: Northern Inferno,WarfareSims,Slitherine Ltd.,,33,9,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1086470,996的真实老板篇,"真实模拟站, 真实模拟站",真实模拟站,,38,12,0,"0 .. 20,000",0,0,0,0,0,0,0,0
897640,Gun Crazy,Ritual Games,GrabTheGames,,57,23,0,"0 .. 20,000",0,0,0,0,499,499,0,0
384200,Raging Justice,MakinGames Ltd,Team17 Digital Ltd,,71,26,0,"0 .. 20,000",0,0,0,0,1499,1499,0,1
874810,Brick Breaker Premium 3,LoadUpGames.com,LoadUpGames.com,,1,2,0,"0 .. 20,000",0,0,0,0,99,99,0,0
417980,Planet Diver,Fabraz,Fabraz,,45,11,0,"0 .. 20,000",0,0,0,0,399,399,0,0
1239440,Surviving Titan,Dynamic zero,Dynamic zero,,109,41,0,"0 .. 20,000",0,0,0,0,499,499,0,1
415400,Cross Set,Cuveet Story,Cuveet Story,,157,35,0,"0 .. 20,000",0,0,0,0,99,99,0,0
403700,Zero Punctuation: Hatfall - Hatters Gonna Hat Edition,"Ben 'Yahtzee' Croshaw, Collected Worlds","Addicting Games, Defy Media, LLC",,230,36,0,"0 .. 20,000",20,0,20,0,499,499,0,1
1018980,VKT Prime System Crash,,Lost Astronaut Studios,,5,0,0,"0 .. 20,000",0,0,0,0,0,0,0,0
418910,Idle Civilization,Very Simple Idea Studios,Very Simple Idea Studios,,91,80,0,"0 .. 20,000",0,0,0,0,499,499,0,1
1042530,POWER,Oppressive Games,Oppressive Games,,64,34,0,"0 .. 20,000",0,0,0,0,0,0,0,0
1156730,Holy Knight Luviria,Daijyobi Institute,Kagura Games,,167,37,0,"0 .. 20,000",0,0,0,0,1999,1999,0,7
421900,Shadowrun Chronicles: INFECTED Director's Cut,Cliffhanger Productions,Cliffhanger Productions,,29,27,0,"0 .. 20,000",0,0,0,0,0,0,0,0
425860,Vector Assault,WizByte Games,WizByte Games,,5,5,0,"0 .. 20,000",0,0,0,0,499,499,0,0
426040,Goodnight Butcher,Perfect Square Studios,Perfect Square Studios,,28,24,0,"0 .. 20,000",211,0,211,0,199,199,0,0
