,Name,Rating,Followers,Online,Peak,id
0,Tomb Raider,95.16%,"175,037","2,133","89,538",203160
1,Thief,72.39%,"43,427",211,"18,352",239160
2,Shadow Warrior,90.64%,"33,299",43,"25,890",233130
3,DmC: Devil May Cry,91.56%,"32,803",84,"5,757",220440
4,Castlevania: Lords of Shadow – Ultimate Edition,78.17%,"20,678",37,"1,585",234080
5,STRIDER™ / ストライダー飛竜®,80.47%,"7,304",7,839,235210
6,Rise of the Triad,65.31%,"5,377",12,"2,035",217140
8,Bionic Commando,70.62%,"2,248",4,200,21670
9,Chip's Challenge 1,84.79%,"1,027",14,259,346850
10,Chip's Challenge 2,78.87%,443,2,82,348300
11,Project:Pong,78.11%,65,0,5,1377930
12,Smart Gecko,50.00%,29,0,2,1067100
13,Chuck's Challenge 3D: DLC & Soundtrack,59.42%,-,-,-,286991
