,Name,Rating,Followers,Online,Peak,id
0,Rise of the Tomb Raider™,92.64%,"368,965","2,816","44,588",391220
1,Call of Duty®: Black Ops III,75.71%,"260,757","2,633","63,681",311210
2,Tomb Raider,95.16%,"175,037","2,054","89,538",203160
3,Ryse: Son of Rome,83.78%,"96,695",99,"3,257",302510
4,Call of Duty®: Advanced Warfare - Gold Edition,62.16%,"84,487",73,"12,675",209650
5,Tales from the Borderlands,92.88%,"83,185",21,"8,690",330830
6,Minecraft: Story Mode - A Telltale Games Series,74.05%,"83,038",7,"6,423",376870
7,Resident Evil 6,78.73%,"69,385",663,"11,879",221040
8,Assassin’s Creed® Rogue,81.88%,"65,914",165,"2,371",311560
9,Call of Duty®: Infinite Warfare,49.63%,"60,073",192,"15,417",292730
10,The Walking Dead,95.14%,"51,001",139,"12,114",207610
11,The Dark Pictures Anthology: Man of Medan,70.64%,"48,642",40,"4,518",939850
12,Batman - The Telltale Series,79.75%,"46,278",53,"4,001",498240
13,Resident Evil 4,88.06%,"44,627",540,"2,447",254700
14,The Walking Dead: Season Two,93.82%,"41,399",57,"18,627",261030
15,The Wolf Among Us,95.46%,"38,739",59,"14,321",250320
16,Resident Evil 5,85.19%,"36,144",416,"2,585",21690
17,Beyond: Two Souls,87.48%,"32,723",138,"1,346",960990
18,Shenmue I & II,84.27%,"31,307",27,"1,554",758330
19,The Beast Inside,81.22%,"29,495",28,584,792300
20,Batman: The Enemy Within - The Telltale Series,87.25%,"26,425",48,"2,029",675260
21,A.D. 2047,72.53%,"25,602",0,581,1523370
22,D4: Dark Dreams Don’t Die -Season One-,77.58%,"22,190",1,268,358090
23,Castlevania: Lords of Shadow – Ultimate Edition,78.17%,"20,678",30,"1,585",234080
24,The Dark Pictures Anthology: Little Hope,72.48%,"20,241",46,"4,997",1194630
25,Heavy Rain,80.18%,"18,876",78,747,960910
26,Blacksad: Under the Skin,81.04%,"18,855",27,264,1003890
27,Fahrenheit: Indigo Prophecy Remastered,78.02%,"18,726",17,417,312840
29,Shenmue III,74.05%,"13,771",14,335,878670
30,Blues and Bullets,61.47%,"12,758",0,118,378660
31,College Kings - Act I,89.54%,"12,000",173,"1,642",1463120
32,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,68.89%,"10,957",55,"1,944",32430
33,Accident,76.21%,"10,302",3,271,852220
34,Blue Estate The Game,86.28%,"8,224",1,142,305380
35,Ace Combat Assault Horizon - Enhanced Edition,57.25%,"7,932",13,"3,795",228400
37,Press X to Not Die,86.99%,"5,395",1,56,402330
38,Jurassic Park: The Game,64.61%,"4,929",2,371,201830
39,ZAP Master,50.90%,"4,732",0,5,679860
41,Costume Quest,89.32%,"3,224",3,742,115100
42,Bad Rats: the Rats' Revenge,77.08%,"3,154",17,"1,529",34900
43,Dragon's Lair,74.09%,"2,460",1,177,227380
44,The Shadows of Pygmalion,76.26%,"2,445",1,21,549850
45,Rambo The Video Game + Baker Team DLC,56.11%,"2,275",1,78,274130
46,Of Bird and Cage,74.05%,"2,071",1,37,523770
47,99 Spirits,57.29%,"1,995",0,316,258090
48,Ninja Blade,57.24%,"1,855",0,53,37010
49,Destination Primus Vita - Ep. 1,68.44%,"1,644",0,183,680750
50,Magical Waifus Academy,72.38%,"1,266",0,25,1508170
52,Dragon's Lair 2: Time Warp,72.08%,944,0,7,240360
53,Rocket Assault,86.40%,907,1,92,880730
54,Space Ace,77.03%,847,0,10,240340
55,Aerial_Knight's Never Yield,77.77%,811,0,12,1323540
56,"Understanding, The Game",80.13%,791,1,23,1491640
57,Broken Sword 3 - the Sleeping Dragon,55.13%,791,3,36,33610
58,Mouse Painting Master,78.96%,762,0,64,1461740
59,Of Gods and Men: The Daybreak Empire,68.41%,717,0,11,936610
60,1976 - Back to midway,82.87%,687,1,11,1118070
63,Alan Sharp,76.82%,472,0,10,1185360
65,Foxen Island,70.33%,406,0,6,1337880
67,Stay Dead Evolution,41.46%,359,0,78,341070
70,Malzbie's Pinball Collection,70.52%,347,0,15,729580
71,Kate's Test,70.75%,345,0,6,790260
72,Cruel Bands Career,77.43%,334,0,13,1118740
73,Tsukumogami,58.57%,331,0,16,262300
74,Oik Memory,79.08%,286,0,54,671090
76,SGS Halls of Montezuma,64.76%,251,0,5,1519070
78,Balls Royale,69.32%,200,0,156,1233780
79,Revolution 60,35.54%,198,0,12,350200
81,Cavern Escape Extremely Hard game!!!,37.97%,181,3,"2,229",546400
83,Ho-Ho-Home Invasion,83.14%,173,0,20,1482830
85,Let It Go - How to realize your dreams,81.03%,144,0,3,1370770
86,Miner Mayhem,58.96%,137,0,130,402850
88,M.A.R.S.S.,76.13%,133,0,5,1583900
89,Fateful End: True Case Files,69.20%,131,0,2,1202120
90,Hentai Milf Quiz 3,64.38%,123,1,5,1420960
91,Escape from GULAG,74.20%,123,0,3,1274840
92,The Warlin of Heroes,60.95%,114,0,5,1335300
93,Shooting Arena VR,79.83%,113,0,10,1358030
95,The Battle of Visby,47.61%,107,0,3,1329850
96,Hexagroove: Tactical DJ,69.20%,105,0,3,1396140
97,PAW Patrol The Movie: Adventure City Calls,-,97,4,13,1434310
98,Hack the Core,70.13%,97,0,4,918140
99,Recall,74.53%,94,0,3,1604440
