,Name,Rating,Followers,Online,Peak,id
0,Temtem,85.88%,"139,670",843,"39,572",745920
1,Monster Hunter Stories 2: Wings of Ruin,76.08%,"55,814","6,048","34,995",1277400
2,Planet Centauri,78.16%,"55,813",28,369,385380
3,WORLD OF FINAL FANTASY®,78.87%,"38,627",40,"1,295",552700
4,Monster Sanctuary,89.30%,"37,607",222,"1,374",814370
5,Digimon Masters Online,66.88%,"34,866","1,027","3,830",537180
6,Ooblets,-,"27,784",0,2,593150
7,Digimon Story Cyber Sleuth: Complete Edition,88.74%,"26,919",509,"2,404",1042550
8,Ni no Kuni Wrath of the White Witch™ Remastered,83.37%,"25,463",93,"1,170",798460
9,Shin Megami Tensei III Nocturne HD Remaster,82.71%,"18,724",216,"1,906",1413480
11,Re:Legend,61.69%,"18,239",11,"2,589",823950
13,CHKN,77.13%,"14,689",8,289,420930
14,Hunt and Snare,76.43%,"9,327",5,60,944330
15,Nexomon: Extinction,88.75%,"8,793",117,"1,182",1196630
16,Alba: A Wildlife Adventure,92.30%,"7,632",17,192,1337010
18,Labyrinth City: Pierre the Maze Detective,89.92%,"6,041",33,566,1421790
19,Serin Fate,80.52%,"5,650",1,127,1070860
20,HEARTBEAT,80.28%,"5,412",1,85,984560
21,Noob - Les Sans-Factions,83.58%,"4,914",134,"1,496",1623880
22,Adore,84.49%,"4,550",8,68,1074620
23,Siralim Ultimate,88.29%,"4,409",49,761,1289810
24,Unholy Heights,85.02%,"4,348",4,706,249330
25,Siralim 2,85.40%,"3,763",2,307,464620
27,Nexomon,86.03%,"3,572",20,208,1191580
28,Vilmonic,70.13%,"3,254",1,11,458330
29,Tavern of Gods,74.54%,"3,243",21,563,1418020
31,My Singing Monsters,89.40%,"2,922",423,"1,103",1419170
33,Atrio: The Dark Wild,79.52%,"2,830",36,90,1125390
34,Siralim 3,88.99%,"2,640",6,193,841770
35,Zanzarah: The Hidden Portal,66.18%,"2,406",10,67,384570
37,Beastmancer,70.14%,"2,274",0,21,562250
38,Siralim,80.20%,"1,927",1,139,362090
41,Evolution Board Game,78.37%,"1,838",7,123,469800
43,Minimon,49.04%,"1,609",0,137,308520
45,Disc Creatures,80.02%,"1,451",2,34,1083190
46,Antaria Online,64.85%,"1,447",3,143,679270
48,Dragon Creek,80.21%,"1,266",1,21,1495420
51,Alpaca Stacka,92.59%,"1,057",30,111,1655140
52,Merge Nymphs,62.17%,"1,052",86,218,1460200
53,Chair F*cking Simulator,87.04%,"1,013",0,15,1302800
54,Tree Bonsai,72.72%,901,1,14,875240
55,Geneforge 1,85.86%,865,0,75,200960
56,Koi Farm,87.27%,859,6,62,1518810
57,Kindred Fates: Combat Arena Alpha,68.97%,806,0,9,1351510
59,Alekon,80.62%,730,1,14,1479390
60,Void Monsters: Spring City Tales,64.75%,706,0,14,807060
62,Penko Park,89.04%,595,0,11,852090
63,Nuumonsters,69.59%,589,0,6,1487940
64,Flower Design,64.99%,581,0,748,546070
67,The Corpsmen,57.76%,553,0,5,1571960
69,Fossil Corner,87.35%,523,5,40,1587710
70,After The End: The Harvest,61.58%,502,1,631,386140
71,Therais Book,64.83%,487,0,16,1548240
72,Geneforge 5: Overthrow,81.93%,467,2,23,201010
73,Blackberry,64.71%,465,0,13,1152950
75,Soul Locus,60.37%,461,0,34,349190
76,PropHunter,75.91%,435,111,344,1682050
78,Grandiose,51.17%,420,0,11,1504110
79,Girl Next Door,37.90%,412,0,5,1546750
80,Extended Stay,50.00%,390,1,13,1561520
81,Mython Island,65.86%,385,0,9,1419070
82,Monster Girl Garden,53.27%,353,0,9,1198820
83,Abomi Nation,80.72%,347,6,31,1193590
84,Soul Reaper,58.75%,344,0,8,1163660
85,Entity Researchers,72.86%,341,0,9,1562230
86,Ghostlords,82.27%,305,0,124,522340
87,Deity Quest,63.75%,302,0,255,340330
88,STRIDE Multiplayer,85.88%,299,1,42,1249210
89,100 hidden cats,86.28%,297,1,13,1587560
92,Geneforge 2,79.73%,279,1,14,200980
93,World for Two,78.69%,272,0,7,1562930
94,Soul of Giga,66.25%,259,0,13,1052970
96,Idle Monster Frontier,60.45%,249,147,229,1664060
98,HoloFist,-,213,0,2,774471
